Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_00.jpk-force	0	0.000189173	-0.00184666	-3.69911e-09		8.09050e-06	2.00000	1.32424e-09	0.641139	3.63178e-10	-22.5581	-1.09135e-06	0.00000	23.1993	1.76981e+06	1.62671e+06	697183	542236	232394	0.428586	0.00000
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_01.jpk-force	1	0.000190173	-0.00184666	-3.69900e-09		8.78793e-06	2.00000	1.27549e-09	0.711362	7.06652e-10	-12.0088	-1.78147e-06	0.00000	12.7202	801270	781605	176431	260535	58810.4	0.225730	0.00000
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_02.jpk-force	2	0.000191173	-0.00184666	-3.70541e-09		9.10980e-06	2.00000	4.42835e-11	9.92238	9.68254e-09	-0.514561	-1.73247e-06	0.00000	10.4369	2036.80	2003.10	368.973	667.700	122.991	0.184201	0.00000
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_03.jpk-force	3	0.000192173	-0.00184666	-3.70146e-09		8.87688e-06	2.00000	3.91453e-11	10.2933	9.71979e-09	-0.485423	-1.78651e-06	0.00000	10.7787	1787.29	1755.76	334.253	585.253	111.418	0.190375	0.00000
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_04.jpk-force	4	0.000193173	-0.00184666	-3.71360e-09		8.79882e-06	2.00000	1.31988e-09	1.18666	4.34810e-10	-32.0668	-1.78017e-06	0.00000	33.2535	1.34765e+06	1.12698e+06	738977	375659	246326	0.655715	0.00000
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_05.jpk-force	5	0.000193173	-0.00184566	-3.67880e-09		8.82840e-06	2.00000	1.24480e-09	1.88567	9.76913e-10	-19.7654	-1.80868e-06	0.00000	21.6511	564725	524882	208357	174961	69452.4	0.396960	0.00000
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_06.jpk-force	6	0.000192173	-0.00184566	-3.70431e-09		8.83413e-06	2.00000	3.08157e-11	8.17814	9.77810e-09	-0.369188	-1.02035e-06	0.00000	8.54733	1556.68	1539.39	231.364	513.130	77.1212	0.150296	0.00000
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_07.jpk-force	7	0.000191173	-0.00184566	-3.72148e-09		9.42320e-06	2.00000	3.95558e-11	9.69949	9.71632e-09	-0.470176	-1.84677e-06	0.00000	10.1697	1800.39	1772.11	317.884	590.702	105.961	0.179382	0.00000
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_08.jpk-force	8	0.000190173	-0.00184566	-3.72459e-09		8.81834e-06	2.00000	8.88401e-10	13.5236	4.00676e-09	-22.7248	-1.80753e-06	0.00000	36.2484	98274.2	79254.3	58108.3	26418.1	19369.4	0.733188	0.00000
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_09.jpk-force	9	0.000189173	-0.00184566	-3.72882e-09		8.80345e-06	2.00000	1.34847e-09	0.601658	2.07869e-10	-40.4171	-1.79743e-06	0.00000	41.0188	2.87697e+06	2.17066e+06	1.88818e+06	723553	629392	0.869863	0.00000
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_10.jpk-force	10	0.000189173	-0.00184466	-3.72903e-09		8.47677e-06	2.00000	1.33656e-09	0.434255	2.66486e-10	-23.2292	-1.46948e-06	0.00000	23.6634	2.28670e+06	2.09443e+06	917799	698145	305933	0.438209	0.00000
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_11.jpk-force	11	0.000190173	-0.00184466	-3.73476e-09		9.07835e-06	2.00000	2.60871e-11	15.5826	9.81747e-09	-0.481850	-1.93583e-06	0.00000	16.0644	1169.92	1124.24	323.739	374.746	107.913	0.287963	0.00000
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_12.jpk-force	12	0.000191173	-0.00184466	-3.73564e-09		8.82394e-06	2.00000	3.61157e-11	10.4697	9.74163e-09	-0.465570	-1.24463e-06	0.00000	10.9352	1744.97	1713.29	331.020	571.096	110.340	0.193208	0.00000
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_13.jpk-force	13	0.000192173	-0.00184466	-3.63564e-09		9.17469e-06	2.00000	2.59078e-11	8.29079	9.81360e-09	-0.339632	-1.29774e-06	0.00000	8.63042	1231.74	1217.79	184.835	405.929	61.6115	0.151779	0.00000
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_14.jpk-force	14	0.000193173	-0.00184466	-3.73948e-09		8.81246e-06	2.00000	1.32076e-09	0.580719	3.82916e-10	-19.7126	-1.78394e-06	0.00000	20.2933	1.53095e+06	1.43593e+06	530974	478642	176991	0.369778	0.00000
Chromosome7_2Hz-data-2023.06.06-15.28.55.499_15.jpk-force	15	0.000193173	-0.00184366	-3.80418e-09		9.38435e-06	2.00000	9.29946e-11	9.44651	9.33202e-09	-0.877512	-2.29308e-06	0.00000	10.3240	4337.41	4267.19	777.327	1422.40	259.109	0.182164	0.00000
