Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome13_20Hz-data-2023.06.06-17.37.39.255_00.jpk-force	0	-0.00224836	8.39383e-05	-1.55407e-09		7.71024e-06	20.0000	8.10864e-10	2.04543	4.11672e-09	-7.39102	-4.35043e-07	0.00000	9.43646	131030	129257	21482.9	43085.7	7160.95	0.166203	0.00000
Chromosome13_20Hz-data-2023.06.06-17.37.39.255_01.jpk-force	1	-0.00224736	8.39383e-05	-1.55750e-09		8.19213e-06	20.0000	8.73075e-10	2.02896	3.66875e-09	-8.53018	-9.17703e-07	0.00000	10.5591	121107	119056	22192.9	39685.3	7397.62	0.186407	0.00000
Chromosome13_20Hz-data-2023.06.06-17.37.39.255_02.jpk-force	2	-0.00224636	8.39383e-05	-1.56191e-09		9.12395e-06	20.0000	5.49807e-11	12.7864	9.61372e-09	-2.38537	-2.19817e-07	0.00000	15.1718	5120.44	4941.97	1340.09	1647.32	446.696	0.271165	0.00000
Chromosome13_20Hz-data-2023.06.06-17.37.39.255_03.jpk-force	3	-0.00224536	8.39383e-05	-1.56522e-09		9.48813e-06	20.0000	1.33481e-10	5.84908	9.03710e-09	-2.60946	-6.98199e-07	0.00000	8.45854	8207.20	8117.92	1207.23	2705.97	402.409	0.148711	0.00000
Chromosome13_20Hz-data-2023.06.06-17.37.39.255_04.jpk-force	4	-0.00224436	8.39383e-05	-1.56484e-09		9.73588e-06	20.0000	1.13222e-10	7.40140	9.18699e-09	-2.62102	-1.00447e-06	0.00000	10.0224	6113.40	6020.11	1063.94	2006.70	354.646	0.176730	0.00000
Chromosome13_20Hz-data-2023.06.06-17.37.39.255_05.jpk-force	5	-0.00224436	8.49383e-05	-1.55973e-09		9.14691e-06	20.0000	7.92957e-11	7.55629	9.43120e-09	-2.37635	-7.72035e-07	0.00000	9.93264	4515.69	4448.01	778.913	1482.67	259.638	0.175115	0.00000
Chromosome13_20Hz-data-2023.06.06-17.37.39.255_06.jpk-force	6	-0.00224536	8.49383e-05	-1.56037e-09		9.37207e-06	20.0000	1.01748e-10	5.19872	9.26504e-09	-2.35289	-5.19911e-07	0.00000	7.55160	6803.84	6744.83	894.154	2248.28	298.051	0.132569	0.00000
Chromosome13_20Hz-data-2023.06.06-17.37.39.255_07.jpk-force	7	-0.00224636	8.49383e-05	-1.56463e-09		9.13422e-06	20.0000	1.37082e-10	4.57716	9.00787e-09	-2.50233	-3.04885e-07	0.00000	7.07949	11770.9	11681.1	1450.72	3893.71	483.572	0.124193	0.00000
Chromosome13_20Hz-data-2023.06.06-17.37.39.255_08.jpk-force	8	-0.00224736	8.49383e-05	-1.56145e-09		8.68189e-06	20.0000	5.61420e-11	14.0716	9.60827e-09	-2.47476	-3.81712e-07	0.00000	16.5463	4103.70	3933.77	1168.70	1311.26	389.565	0.297093	0.00000
Chromosome13_20Hz-data-2023.06.06-17.37.39.255_09.jpk-force	9	-0.00224836	8.49383e-05	-1.56412e-09		8.20877e-06	20.0000	7.48493e-10	1.74363	4.56175e-09	-6.09491	-9.26503e-07	0.00000	7.83855	83268.2	82490.2	11356.3	27496.7	3785.43	0.137668	0.00000
Chromosome13_20Hz-data-2023.06.06-17.37.39.255_10.jpk-force	10	-0.00224836	8.59383e-05	-1.56497e-09		8.48553e-06	20.0000	7.61364e-10	2.60166	4.48169e-09	-7.33419	-1.19878e-06	0.00000	9.93585	80626.6	79417.3	13911.7	26472.4	4637.25	0.175173	0.00000
Chromosome13_20Hz-data-2023.06.06-17.37.39.255_11.jpk-force	11	-0.00224736	8.59383e-05	-1.57082e-09		8.85608e-06	20.0000	8.89232e-11	5.98348	9.35904e-09	-2.33302	-2.98514e-07	0.00000	8.31650	7417.41	7339.41	1072.86	2446.47	357.621	0.146178	0.00000
Chromosome13_20Hz-data-2023.06.06-17.37.39.255_12.jpk-force	12	-0.00224636	8.59383e-05	-1.57543e-09		1.01047e-05	20.0000	1.12233e-10	4.78255	9.18868e-09	-2.37938	-1.25618e-06	0.00000	7.16193	5737.63	5692.86	715.333	1897.62	238.444	0.125654	0.00000
Chromosome13_20Hz-data-2023.06.06-17.37.39.255_13.jpk-force	13	-0.00224536	8.59383e-05	-1.56949e-09		8.96309e-06	20.0000	6.88108e-11	6.75437	9.50554e-09	-2.25803	-6.22100e-07	0.00000	9.01240	4191.17	4139.43	656.539	1379.81	218.846	0.158606	0.00000
