Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome8_2Hz-data-2023.06.06-15.38.17.629_00.jpk-force	0	0.000237067	-0.00182896	-3.97549e-09		8.40744e-06	2.00000	1.34236e-09	0.688778	2.52131e-10	-36.2658	-1.50196e-06	0.00000	36.9546	2.41870e+06	1.93282e+06	1.45408e+06	644272	484694	0.752313	0.00000
Chromosome8_2Hz-data-2023.06.06-15.38.17.629_01.jpk-force	1	0.000237867	-0.00182896	-3.98262e-09		8.68841e-06	2.00000	3.38591e-11	8.04353	9.75608e-09	-0.386782	-1.51682e-06	0.00000	8.43032	1574.20	1557.19	230.787	519.062	76.9291	0.148208	0.00000
Chromosome8_2Hz-data-2023.06.06-15.38.17.629_02.jpk-force	2	0.000238667	-0.00182896	-3.98814e-09		8.01811e-06	2.00000	5.48712e-11	6.65877	9.60305e-09	-0.463663	-8.49572e-07	0.00000	7.12244	2976.37	2953.40	369.040	984.467	123.013	0.124954	0.00000
Chromosome8_2Hz-data-2023.06.06-15.38.17.629_03.jpk-force	3	0.000239467	-0.00182896	-3.98763e-09		8.67694e-06	2.00000	9.52838e-10	6.56272	3.19971e-09	-14.9648	-1.75920e-06	0.00000	21.5275	132382	123148	48577.4	41049.2	16192.5	0.394465	0.00000
Chromosome8_2Hz-data-2023.06.06-15.38.17.629_04.jpk-force	4	0.000240267	-0.00182896	-3.99394e-09		8.71627e-06	2.00000	1.31509e-09	0.996084	4.48976e-10	-26.2081	-1.79873e-06	0.00000	27.2042	1.29892e+06	1.15524e+06	593820	385080	197940	0.514023	0.00000
Chromosome8_2Hz-data-2023.06.06-15.38.17.629_05.jpk-force	5	0.000240267	-0.00182816	-4.00745e-09		8.70377e-06	2.00000	1.30104e-09	1.13996	5.51731e-10	-23.5435	-1.78485e-06	0.00000	24.6834	1.04660e+06	950968	437063	316989	145688	0.459598	0.00000
Chromosome8_2Hz-data-2023.06.06-15.38.17.629_06.jpk-force	6	0.000239467	-0.00182816	-4.00625e-09		8.42562e-06	2.00000	6.30151e-11	10.6666	9.54919e-09	-0.699950	-1.46469e-06	0.00000	11.3665	3010.32	2951.27	593.286	983.758	197.762	0.201027	0.00000
Chromosome8_2Hz-data-2023.06.06-15.38.17.629_07.jpk-force	7	0.000238667	-0.00182816	-4.01520e-09		8.72756e-06	2.00000	3.75799e-11	8.06649	9.72917e-09	-0.410801	-1.32801e-06	0.00000	8.47729	1793.86	1774.26	264.445	591.419	88.1485	0.149046	0.00000
Chromosome8_2Hz-data-2023.06.06-15.38.17.629_08.jpk-force	8	0.000237867	-0.00182816	-4.04225e-09		9.93291e-06	2.00000	3.10677e-11	8.53451	9.77649e-09	-0.379527	-2.44303e-06	0.00000	8.91404	1379.36	1362.70	213.735	454.233	71.2449	0.156847	0.00000
Chromosome8_2Hz-data-2023.06.06-15.38.17.629_09.jpk-force	9	0.000237067	-0.00182816	-4.02582e-09		8.69857e-06	2.00000	1.29957e-09	0.984803	5.51419e-10	-20.6398	-1.79098e-06	0.00000	21.6246	1.04562e+06	972027	385335	324009	128445	0.396425	0.00000
