Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_00.jpk-force	0	0.000287473	-0.00208389	-4.32476e-11		8.70577e-06	20.0000	8.72569e-10	0.598439	3.64897e-09	-6.02690	-1.46695e-06	0.00000	6.62534	109056	108328	12582.5	36109.4	4194.18	0.116152	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_01.jpk-force	1	0.000288473	-0.00208389	-5.41285e-11		9.02156e-06	20.0000	8.26911e-10	3.79693	4.03868e-09	-10.2342	-1.77643e-06	0.00000	14.0311	90921.0	88208.3	22043.7	29402.8	7347.91	0.249905	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_02.jpk-force	2	0.000289473	-0.00208389	-4.99511e-11		9.27138e-06	20.0000	9.60320e-10	1.03199	3.01632e-09	-7.65507	-2.02515e-06	0.00000	8.68707	139656	138053	21093.2	46017.8	7031.08	0.152790	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_03.jpk-force	3	0.000290473	-0.00208389	-4.86970e-11		8.71427e-06	20.0000	9.49611e-10	0.762243	3.09276e-09	-7.61830	-1.46228e-06	0.00000	8.38054	140105	138609	20419.9	46203.0	6806.63	0.147320	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_04.jpk-force	4	0.000291473	-0.00208389	-5.11903e-11		9.03128e-06	20.0000	1.41984e-09	359.601	4.41685e-10	-146.123	-1.78299e-06	0.00000	145.724	1.42690e+06	-1.17910e+06	803596	-393033	267865	-0.681533	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_05.jpk-force	5	0.000291473	-0.00208289	-5.45586e-11		8.75459e-06	20.0000	1.37946e-09	359.281	2.05526e-10	-110.570	-1.50629e-06	0.00000	109.851	3.04777e+06	-1.03496e+06	2.86666e+06	-344986	955554	-2.76984	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_06.jpk-force	6	0.000290473	-0.00208289	-5.29844e-11		9.02606e-06	20.0000	1.30020e-09	358.836	5.23091e-10	-13.9348	-1.78048e-06	0.00000	12.7710	1.10349e+06	1.07619e+06	243933	358730	81310.9	0.226663	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_07.jpk-force	7	0.000289473	-0.00208289	-2.90338e-11		9.59748e-06	20.0000	2.29679e-11	20.8193	9.84672e-09	-2.18352	-1.92228e-06	0.00000	23.0028	1027.62	945.907	401.568	315.302	133.856	0.424532	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_08.jpk-force	8	0.000288473	-0.00208289	-7.84925e-11		9.06713e-06	20.0000	1.93992e-11	22.0787	9.87233e-09	-2.15051	-1.37463e-06	0.00000	24.2292	906.553	826.696	372.039	275.565	124.013	0.450031	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_09.jpk-force	9	0.000287473	-0.00208289	-6.82364e-11		8.68997e-06	20.0000	7.86086e-10	1.99044	4.29319e-09	-6.92188	-1.45026e-06	0.00000	8.91232	83666.8	82656.6	12961.9	27552.2	4320.63	0.156816	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_10.jpk-force	10	0.000287473	-0.00208189	-7.36271e-11		9.07329e-06	20.0000	3.60224e-10	5.08290	7.39774e-09	-4.27117	-1.82530e-06	0.00000	9.35408	21560.1	21273.4	3504.27	7091.13	1168.09	0.164726	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_11.jpk-force	11	0.000288473	-0.00208189	-7.64345e-11		9.06293e-06	20.0000	8.62208e-11	15.5258	9.40210e-09	-2.95651	-1.59199e-06	0.00000	18.4823	4129.39	3916.40	1309.07	1305.47	436.356	0.334252	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_12.jpk-force	12	0.000289473	-0.00208189	-8.98330e-11		9.35275e-06	20.0000	4.99964e-11	17.7044	9.65818e-09	-2.53338	-1.70020e-06	0.00000	20.2378	2310.62	2167.97	799.282	722.657	266.427	0.368677	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_13.jpk-force	13	0.000290473	-0.00208189	-8.38746e-11		9.33235e-06	20.0000	4.67286e-11	17.0714	9.67948e-09	-2.47318	-1.59198e-06	0.00000	19.5446	2173.85	2048.59	727.241	682.865	242.414	0.354995	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_14.jpk-force	14	0.000291473	-0.00208189	-7.40261e-11		9.10321e-06	20.0000	1.40613e-09	358.506	2.68705e-10	-169.090	-1.85528e-06	0.00000	167.596	2.31318e+06	-2.25919e+06	496873	-753063	165624	-0.219934	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_15.jpk-force	15	0.000291473	-0.00208089	-7.69567e-11		9.02475e-06	20.0000	9.93639e-10	2.69636	2.82941e-09	-13.4753	-1.77133e-06	0.00000	16.1717	155997	149825	43447.8	49941.6	14482.6	0.289991	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_16.jpk-force	16	0.000290473	-0.00208089	-8.16084e-11		8.71214e-06	20.0000	6.15792e-11	18.6825	9.58145e-09	-2.76716	-1.37566e-06	0.00000	21.4497	2964.63	2759.30	1084.12	919.765	361.372	0.392896	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_17.jpk-force	17	0.000289473	-0.00208089	-9.23079e-11		9.07454e-06	20.0000	7.71561e-10	2.26861	4.40257e-09	-7.07916	-1.83177e-06	0.00000	9.34778	77568.0	76537.9	12599.1	25512.6	4199.70	0.164613	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_18.jpk-force	18	0.000288473	-0.00208089	-9.37816e-11		8.73020e-06	20.0000	9.01524e-10	2.75572	3.48194e-09	-10.5237	-1.49073e-06	0.00000	13.2794	117767	114618	27051.0	38205.9	9017.01	0.236011	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_19.jpk-force	19	0.000287473	-0.00208089	-9.89514e-11		9.01171e-06	20.0000	8.28010e-10	1.49118	3.98296e-09	-6.87482	-1.77530e-06	0.00000	8.36599	92322.0	91339.6	13432.5	30446.5	4477.49	0.147061	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_20.jpk-force	20	0.000287473	-0.00207989	-9.15627e-11		8.74652e-06	20.0000	9.23923e-10	2.23427	3.30898e-09	-10.1301	-1.51004e-06	0.00000	12.3644	126739	123799	27138.3	41266.4	9046.11	0.219213	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_21.jpk-force	21	0.000288473	-0.00207989	-9.81408e-11		8.71719e-06	20.0000	9.08057e-10	2.26613	3.42290e-09	-9.78209	-1.47747e-06	0.00000	12.0482	120844	118182	25224.3	39393.9	8408.08	0.213436	0.00000
Chromosome10_20Hz-data-2023.06.06-16.07.09.296_22.jpk-force	22	0.000289473	-0.00207989	-1.07743e-10		9.01903e-06	20.0000	9.87296e-10	3.43059	2.90190e-09	-14.9974	-1.77477e-06	0.00000	18.4279	151097	143349	47763.5	47782.9	15921.2	0.333198	0.00000
