Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_00.jpk-force	0	0.000308896	-0.00209302	-5.84162e-10		8.38228e-06	20.0000	1.40636e-09	358.779	2.83692e-10	-159.275	-1.49245e-06	0.00000	158.054	2.25443e+06	-2.09107e+06	842543	-697022	280848	-0.402925	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_01.jpk-force	1	0.000309696	-0.00209302	-5.90952e-10		8.66904e-06	20.0000	1.37904e-09	358.841	1.33812e-10	-120.194	-1.77505e-06	0.00000	119.035	4.57682e+06	-2.22133e+06	4.00162e+06	-740445	1.33387e+06	-1.80145	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_02.jpk-force	2	0.000310496	-0.00209302	-5.88363e-10		8.67060e-06	20.0000	1.39327e-09	359.111	2.36447e-10	-136.622	-1.77209e-06	0.00000	135.733	2.61737e+06	-1.87428e+06	1.82694e+06	-624759	608979	-0.974742	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_03.jpk-force	3	0.000311296	-0.00209302	-5.82472e-10		8.69514e-06	20.0000	1.41007e-09	358.393	2.93619e-10	-173.670	-1.79477e-06	0.00000	172.063	2.13015e+06	-2.10975e+06	294142	-703249	98047.4	-0.139420	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_04.jpk-force	4	0.000312096	-0.00209302	-5.85961e-10		8.38791e-06	20.0000	1.39372e-09	359.053	2.32562e-10	-138.852	-1.48194e-06	0.00000	137.905	2.72850e+06	-2.02464e+06	1.82908e+06	-674881	609692	-0.903406	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_05.jpk-force	5	0.000312096	-0.00209222	-5.83314e-10		8.42271e-06	20.0000	1.39872e-09	358.702	2.28234e-10	-157.301	-1.51810e-06	0.00000	156.003	2.77941e+06	-2.53917e+06	1.13037e+06	-846391	376791	-0.445173	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_06.jpk-force	6	0.000311296	-0.00209222	-5.84935e-10		8.67912e-06	20.0000	1.00002e-10	8.66567	9.28444e-09	-2.64583	-1.66920e-06	0.00000	11.3115	4818.93	4725.32	945.199	1575.11	315.066	0.200028	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_07.jpk-force	7	0.000310496	-0.00209222	-5.96767e-10		8.98727e-06	20.0000	5.34007e-11	10.8865	9.62159e-09	-2.33337	-1.64618e-06	0.00000	13.2198	2487.65	2421.72	568.895	807.241	189.632	0.234913	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_08.jpk-force	8	0.000309696	-0.00209222	-5.85305e-10		8.73255e-06	20.0000	7.02810e-11	12.9608	9.50619e-09	-2.62002	-1.76945e-06	0.00000	15.5809	3284.49	3163.79	882.206	1054.60	294.069	0.278845	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_09.jpk-force	9	0.000308896	-0.00209222	-5.84661e-10		8.70012e-06	20.0000	8.77340e-10	5.12904	3.72666e-09	-13.8568	-1.79896e-06	0.00000	18.9859	104398	98718.9	33964.4	32906.3	11321.5	0.344052	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_10.jpk-force	10	0.000308896	-0.00209142	-5.89112e-10		8.68144e-06	20.0000	1.36846e-09	358.947	1.36605e-10	-86.1455	-1.78581e-06	0.00000	85.0920	4.44589e+06	380373	4.42959e+06	126791	1.47653e+06	11.6454	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_11.jpk-force	11	0.000309696	-0.00209142	-5.90882e-10		8.85669e-06	20.0000	7.44185e-11	10.0042	9.47034e-09	-2.49050	-1.59206e-06	0.00000	12.4947	3538.43	3454.63	765.536	1151.54	255.179	0.221597	0.00000
Chromosome11_20Hz-data-2023.06.06-16.19.01.912_12.jpk-force	12	0.000310496	-0.00209142	-5.97965e-10		9.13049e-06	20.0000	4.16962e-11	10.0958	9.70438e-09	-2.18394	-1.19526e-06	0.00000	12.2798	2040.55	1993.86	433.994	664.620	144.665	0.217665	0.00000
