Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_00.jpk-force	0	-0.000127340	-0.00108804	-3.39185e-09		2.12936e-06	200.000	1.31109e-09	342.121	2.68548e-10	-111.561	-7.09528e-08	0.00000	93.6821	7.47048e+06	-479762	7.45506e+06	-159921	2.48502e+06	-15.5391	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_01.jpk-force	1	-0.000126340	-0.00108804	-3.40304e-09		3.27045e-06	200.000	1.34220e-09	341.163	2.65774e-10	179.846	-1.21105e-06	0.00000	161.317	2.39133e+06	-2.26532e+06	766032	-755105	255344	-0.338157	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_02.jpk-force	2	-0.000125340	-0.00108804	-3.40360e-09		3.49518e-06	200.000	1.31095e-09	342.054	2.41463e-10	-114.822	-1.43317e-06	0.00000	96.8755	2.48592e+06	-297596	2.46804e+06	-99198.7	822681	-8.29327	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_03.jpk-force	3	-0.000124340	-0.00108804	-3.40396e-09		2.39012e-06	200.000	1.33192e-09	341.073	1.92443e-10	-173.137	-3.27100e-07	0.00000	154.210	5.19198e+06	-4.67484e+06	2.25888e+06	-1.55828e+06	752959	-0.483198	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_04.jpk-force	4	-0.000123340	-0.00108804	-3.40543e-09		3.61333e-06	200.000	1.33351e-09	341.357	2.17440e-10	-164.008	-1.54755e-06	0.00000	145.366	2.77312e+06	-2.28171e+06	1.57607e+06	-760571	525355	-0.690738	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_05.jpk-force	5	-0.000123340	-0.00108704	-3.40230e-09		3.60160e-06	200.000	1.31224e-09	341.169	1.06779e-10	-123.778	-1.53327e-06	0.00000	104.946	5.56490e+06	-1.43527e+06	5.37662e+06	-478425	1.79221e+06	-3.74606	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_06.jpk-force	6	-0.000124340	-0.00108704	-3.39273e-09		3.84023e-06	200.000	1.26206e-09	341.937	4.16092e-10	-51.5139	-1.77067e-06	0.00000	33.4509	1.34739e+06	1.12421e+06	742713	374736	247571	0.660655	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_07.jpk-force	7	-0.000125340	-0.00108704	-3.37983e-09		3.56061e-06	200.000	1.90213e-10	354.664	8.21566e-09	-21.5819	-8.50757e-07	0.00000	16.2462	12054.9	11573.5	3372.54	3857.84	1124.18	0.291401	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_08.jpk-force	8	-0.000126340	-0.00108704	-3.40763e-09		3.58079e-06	200.000	2.09564e-10	354.177	8.07280e-09	-21.9646	-1.23384e-06	0.00000	16.1421	12241.6	11758.9	3403.40	3919.64	1134.47	0.289432	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_09.jpk-force	9	-0.000127340	-0.00108704	-3.42474e-09		3.20749e-06	200.000	1.32386e-09	341.162	1.45057e-10	-157.669	-1.14965e-06	0.00000	138.831	4.37372e+06	-3.29238e+06	2.87917e+06	-1.09746e+06	959722	-0.874493	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_10.jpk-force	10	-0.000127340	-0.00108604	-3.42695e-09		3.31257e-06	200.000	1.18507e-09	345.169	1.16103e-09	-56.4071	-1.24857e-06	0.00000	41.5763	480097	359147	318600	119716	106200	0.887101	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_11.jpk-force	11	-0.000126340	-0.00108604	-3.42621e-09		3.56844e-06	200.000	1.90415e-10	355.677	8.22154e-09	-21.6788	-7.33526e-07	0.00000	17.3563	12653.4	12077.2	3774.66	4025.74	1258.22	0.312543	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_12.jpk-force	12	-0.000125340	-0.00108604	-3.42533e-09		3.92995e-06	200.000	2.22265e-10	353.603	7.99299e-09	-21.7400	-7.65642e-07	0.00000	15.3430	14976.0	14442.2	3962.58	4814.07	1320.86	0.274375	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_13.jpk-force	13	-0.000124340	-0.00108604	-3.43372e-09		4.20646e-06	200.000	2.11338e-10	353.391	8.06560e-09	-21.5310	-1.11338e-06	0.00000	14.9223	12654.9	12228.1	3258.76	4076.05	1086.25	0.266497	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_14.jpk-force	14	-0.000123340	-0.00108604	-3.43169e-09		3.60047e-06	200.000	1.29013e-09	342.393	3.33407e-10	-84.9427	-1.52921e-06	0.00000	67.3355	1.75294e+06	675466	1.61757e+06	225155	539190	2.39475	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_15.jpk-force	15	-0.000123340	-0.00108504	-3.43202e-09		3.36326e-06	200.000	1.27693e-09	341.760	3.08971e-10	-60.5889	-1.28419e-06	0.00000	42.3491	1.93242e+06	1.42816e+06	1.30177e+06	476055	433922	0.911497	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_16.jpk-force	16	-0.000124340	-0.00108504	-3.43035e-09		3.87330e-06	200.000	2.07682e-10	354.967	8.09893e-09	-21.6940	-6.54708e-07	0.00000	16.6613	14575.1	13963.2	4178.87	4654.38	1392.96	0.299278	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_17.jpk-force	17	-0.000125340	-0.00108504	-3.42897e-09		3.90127e-06	200.000	1.85257e-10	355.771	8.26053e-09	-21.6414	-8.80464e-07	0.00000	17.4127	11554.9	11025.4	3457.84	3675.13	1152.61	0.313625	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_18.jpk-force	18	-0.000126340	-0.00108504	-3.40884e-09		2.07971e-06	200.000	1.32853e-09	341.254	1.83737e-10	-161.121	-8.11345e-09	0.00000	142.375	3.23234e+07	-2.56008e+07	1.97333e+07	-8.53360e+06	6.57777e+06	-0.770809	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_19.jpk-force	19	-0.000127340	-0.00108504	-3.41718e-09		2.09601e-06	200.000	1.22755e-09	341.432	6.09027e-10	-32.8050	-1.92221e-08	0.00000	14.2368	5.86647e+06	5.68630e+06	1.44274e+06	1.89543e+06	480912	0.253722	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_20.jpk-force	20	-0.000127340	-0.00108404	-3.43922e-09		3.07658e-06	200.000	1.32005e-09	341.231	1.54076e-10	-146.369	-1.00162e-06	0.00000	127.601	4.25321e+06	-2.59512e+06	3.36973e+06	-865042	1.12324e+06	-1.29849	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_21.jpk-force	21	-0.000126340	-0.00108404	-3.44948e-09		3.27865e-06	200.000	1.22841e-09	342.273	6.48891e-10	-44.2371	-1.19702e-06	0.00000	26.5101	898761	804261	401168	268087	133723	0.498803	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_22.jpk-force	22	-0.000125340	-0.00108404	-3.44805e-09		2.09683e-06	200.000	1.31535e-09	341.355	1.38249e-10	-130.864	-1.01123e-08	0.00000	112.219	3.81125e+07	-1.44121e+07	3.52825e+07	-4.80404e+06	1.17608e+07	-2.44811	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_23.jpk-force	23	-0.000124340	-0.00108404	-3.42750e-09		2.09992e-06	200.000	1.29527e-09	341.075	1.22046e-10	-62.0872	-6.57107e-09	0.00000	43.1627	5.27035e+07	3.84427e+07	3.60530e+07	1.28142e+07	1.20177e+07	0.937837	0.00000
Chromosome17_200Hz-data-2023.06.07-11.17.47.978_24.jpk-force	24	-0.000123340	-0.00108404	-3.40847e-09		3.91343e-06	200.000	1.24217e-09	342.275	5.61334e-10	-49.0589	-1.81827e-06	0.00000	31.3335	980196	837239	509720	279080	169907	0.608810	0.00000
