Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_00.jpk-force	0	-0.000106984	-0.00109731	-4.95254e-11		1.52780e-06	20.0000	1.42960e-09	358.154	4.33469e-10	-179.651	-8.56244e-10	0.00000	177.805	4.53213e+07	-4.52880e+07	1.73558e+06	-1.50960e+07	578526	-0.0383231	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_01.jpk-force	1	-0.000106184	-0.00109731	-1.96039e-09		1.56645e-06	20.0000	1.38729e-09	358.611	1.56964e-10	-143.770	-2.45395e-08	0.00000	142.382	2.27905e+07	-1.80522e+07	1.39113e+07	-6.01741e+06	4.63709e+06	-0.770613	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_02.jpk-force	2	-0.000105384	-0.00109731	-2.15919e-09		3.63506e-06	20.0000	1.39733e-09	358.446	2.09243e-10	-162.627	-2.08672e-06	0.00000	161.074	2.92292e+06	-2.76490e+06	948055	-921634	316018	-0.342889	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_03.jpk-force	3	-0.000104584	-0.00109731	-2.21977e-09		3.49088e-06	20.0000	1.37418e-09	358.642	1.05242e-10	-107.821	-1.94010e-06	0.00000	106.464	5.74779e+06	-1.62896e+06	5.51213e+06	-542988	1.83738e+06	-3.38382	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_04.jpk-force	4	-0.000103784	-0.00109731	-2.29068e-09		3.60624e-06	20.0000	1.37348e-09	358.517	8.41476e-11	-108.538	-2.05278e-06	0.00000	107.055	7.15254e+06	-2.09779e+06	6.83798e+06	-699264	2.27933e+06	-3.25961	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_05.jpk-force	5	-0.000103784	-0.00109651	-2.13398e-09		3.50586e-06	20.0000	1.33294e-09	358.723	2.94812e-10	-24.5100	-1.95178e-06	0.00000	23.2332	1.98924e+06	1.82793e+06	784704	609310	261568	0.429286	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_06.jpk-force	6	-0.000104584	-0.00109651	-1.90410e-09		3.42071e-06	20.0000	1.37146e-09	358.884	1.43482e-10	-95.0627	-1.86998e-06	0.00000	93.9467	4.22188e+06	-290585	4.21187e+06	-96861.7	1.40396e+06	-14.4944	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_07.jpk-force	7	-0.000105384	-0.00109651	-1.74532e-09		3.90122e-06	20.0000	5.55306e-11	12.2804	9.60909e-09	-2.52506	-1.97047e-06	0.00000	14.8054	2540.51	2456.16	649.194	818.721	216.398	0.264313	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_08.jpk-force	8	-0.000106184	-0.00109651	-1.94111e-09		3.96134e-06	20.0000	1.01820e-10	11.1448	9.27901e-09	-2.97468	-2.28795e-06	0.00000	14.1195	4776.69	4632.38	1165.25	1544.13	388.417	0.251544	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_09.jpk-force	9	-0.000106984	-0.00109651	-2.27387e-09		3.47927e-06	20.0000	1.37512e-09	358.543	9.14168e-11	-115.281	-1.92473e-06	0.00000	113.824	6.62622e+06	-2.67653e+06	6.06160e+06	-892175	2.02053e+06	-2.26473	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_10.jpk-force	10	-0.000106984	-0.00109571	-2.26314e-09		3.57439e-06	20.0000	1.32104e-09	358.776	3.78672e-10	-20.3416	-2.01164e-06	0.00000	19.1177	1.53108e+06	1.44663e+06	501441	482212	167147	0.346626	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_11.jpk-force	11	-0.000106184	-0.00109571	-2.26281e-09		3.82871e-06	20.0000	3.84100e-11	13.4243	9.73110e-09	-2.32588	-8.62345e-07	0.00000	15.7502	2046.61	1969.77	555.539	656.589	185.180	0.282033	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_12.jpk-force	12	-0.000105384	-0.00109571	-2.34034e-09		4.57663e-06	20.0000	5.11055e-11	14.7531	9.64458e-09	-2.52393	-1.24169e-06	0.00000	17.2770	2495.34	2382.76	741.097	794.252	247.032	0.311025	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_13.jpk-force	13	-0.000104584	-0.00109571	-2.34588e-09		4.60390e-06	20.0000	4.28131e-11	13.2139	9.70033e-09	-2.37860	-1.27982e-06	0.00000	15.5925	2065.13	1989.13	555.094	663.044	185.031	0.279063	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_14.jpk-force	14	-0.000103784	-0.00109571	-2.31810e-09		4.77888e-06	20.0000	4.83589e-11	11.0639	9.65814e-09	-2.38109	-1.99828e-06	0.00000	13.4450	2198.65	2138.40	511.214	712.799	170.405	0.239064	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_15.jpk-force	15	-0.000103784	-0.00109491	-2.30150e-09		4.80230e-06	20.0000	5.90034e-11	10.1642	9.58094e-09	-2.44669	-2.03355e-06	0.00000	12.6109	2700.55	2635.40	589.608	878.466	196.536	0.223726	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_16.jpk-force	16	-0.000104584	-0.00109491	-2.34775e-09		4.60717e-06	20.0000	5.15014e-11	10.6042	9.63450e-09	-2.38407	-1.75462e-06	0.00000	12.9883	2377.07	2316.25	534.249	772.084	178.083	0.230653	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_17.jpk-force	17	-0.000105384	-0.00109491	-2.36339e-09		4.17851e-06	20.0000	4.61122e-11	10.9631	9.67372e-09	-2.34269	-1.22173e-06	0.00000	13.3057	2252.72	2192.25	518.459	730.751	172.820	0.236496	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_18.jpk-force	18	-0.000106184	-0.00109491	-2.36517e-09		3.95419e-06	20.0000	5.76713e-11	8.98712	9.58877e-09	-2.38957	-1.39579e-06	0.00000	11.3767	2766.94	2712.57	545.802	904.191	181.934	0.201212	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_19.jpk-force	19	-0.000106984	-0.00109491	-2.36830e-09		3.45218e-06	20.0000	7.47110e-11	9.93012	9.46877e-09	-2.59336	-1.23007e-06	0.00000	12.5235	3723.28	3634.70	807.356	1211.57	269.119	0.222125	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_20.jpk-force	20	-0.000106984	-0.00109411	-2.37448e-09		3.34896e-06	20.0000	1.05489e-10	8.71531	9.24561e-09	-2.79451	-1.15149e-06	0.00000	11.5098	5465.82	5355.91	1090.63	1785.30	363.542	0.203631	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_21.jpk-force	21	-0.000106184	-0.00109411	-2.37427e-09		3.89970e-06	20.0000	1.02303e-10	9.09353	9.26968e-09	-2.80386	-1.63944e-06	0.00000	11.8974	4949.37	4843.05	1020.36	1614.35	340.120	0.210685	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_22.jpk-force	22	-0.000105384	-0.00109411	-2.36414e-09		3.89445e-06	20.0000	5.43814e-11	18.5712	9.63036e-09	-2.74838	-1.78807e-06	0.00000	21.3196	2505.76	2334.28	911.017	778.094	303.672	0.390277	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_23.jpk-force	23	-0.000104584	-0.00109411	-2.35387e-09		2.61193e-06	20.0000	1.30505e-10	8.65112	9.06684e-09	-3.03892	-6.93306e-07	0.00000	11.6900	8017.43	7851.13	1624.47	2617.04	541.489	0.206909	0.00000
Chromosome16_20Hz-data-2023.06.07-11.02.48.976_24.jpk-force	24	-0.000103784	-0.00109411	-2.35918e-09		3.11824e-06	20.0000	1.25257e-10	8.95125	9.10517e-09	-3.01388	-1.18368e-06	0.00000	11.9651	6547.83	6405.57	1357.47	2135.19	452.491	0.211921	0.00000
