	dist	YM	R2	YM_area	area	cpx	chrm
0	171.64643893771873	344.6109313288908	0.9387318806145	0.34020620258242495	telomere	306.54952619440076	PS150256
1	5.522680508593631	373.1561993634925	0.9418258556976755	0.542895333156689	telomere	250.34480608777812	PS150256
2	-171.64643893771873	188.525801514675	0.8273194380956785	0.42863627369434626	telomere	222.41679698697453	PS150256
3	282.3229533707807	62.24445079671856	0.321702964960078	0.1855141057353622	telomere	413.2478863266747	PS150256
4	88.4773982438453	12.523393790040723	-5.116984631823987	0.04825282172920597	telomere	657.4784695813006	PS150256
5	-88.4773982438453	14.627656029488053	-2.4162905463372213	0.04162282603091277	telomere	692.1979695132553	PS150256
6	-282.3229533707807	350.99048333306956	0.5989259023849731	0.33756162939315904	telomere	222.439518973213	PS150256
7	304.5525406231247	422.00199762309524	0.9194518158226817	0.4010173873091248	telomere	268.44511527380087	PS150256
8	100.83774095049928	352.2841156995333	0.9667977165806101	0.447748627832267	telomere	253.95565092251593	PS150256
9	-101.573864748763	124.7481790123342	0.7412460674994376	0.42220092192034064	telomere	227.72706350970407	PS150256
10	-304.5525406231247	24.525526538267325	-1.2670180096454144	0.1852478774500153	telomere	442.7501274188137	PS150256
11	692.6848128838974	40.95645207521707	-3.2049805228564647	0.18326470099254255	telomere	251.7505849226601	PS150256
12	513.8358200826408	187.24836460521502	0.8464204892193479	0.48954294481997146	telomere	197.74088312144625	PS150256
13	341.43557225339015	48.25317326646283	0.7787180631054668	0.17370838882686418	telomere	426.9262774656694	PS150256
14	162.02237499802303	708.0812035869117	0.9469711855820855	0.5361362547039088	telomere	225.1722889345118	PS150256
15	-0.5	752.567684860694	0.9256205391627337	0.8043978582205831	telomere	160.36214777605858	PS150256
16	-179.16821704755563	619.1212319811374	0.8037891910151236	0.5528206792337317	telomere	176.77110800991238	PS150256
17	-351.5483608267858	609.1046684223495	0.9127644978424945	0.4624291803219113	telomere	194.4948498067663	PS150256
18	-530.3953713976018	200.71191261743718	0.9434385534899382	0.256802622207467	telomere	310.61458487356083	PS150256
