Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_00.jpk-force	0	-7.21433e-05	-0.00202624	-1.60489e-09		8.57446e-06	20.0000	1.34513e-09	359.093	2.42907e-10	-42.0740	-1.47480e-06	0.00000	41.1669	2.52325e+06	1.89949e+06	1.66094e+06	633163	553647	0.874415	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_01.jpk-force	1	-7.13433e-05	-0.00202624	-1.60503e-09		8.28327e-06	20.0000	1.32443e-09	359.170	3.75469e-10	-28.3035	-1.18083e-06	0.00000	27.4739	1.67989e+06	1.49043e+06	775007	496810	258336	0.519989	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_02.jpk-force	2	-7.05433e-05	-0.00202624	-1.61493e-09		8.86917e-06	20.0000	1.35481e-09	358.772	1.53896e-10	-44.5797	-1.76448e-06	0.00000	43.3514	3.91222e+06	2.84480e+06	2.68563e+06	948267	895209	0.944047	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_03.jpk-force	3	-6.97433e-05	-0.00202624	-1.60762e-09		8.95398e-06	20.0000	1.36529e-09	359.071	1.61483e-10	-78.6093	-1.84546e-06	0.00000	77.6799	3.73929e+06	797861	3.65317e+06	265954	1.21772e+06	4.57871	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_04.jpk-force	4	-6.89433e-05	-0.00202624	-1.60878e-09		8.90644e-06	20.0000	1.37388e-09	358.971	1.41729e-10	-102.293	-1.79582e-06	0.00000	101.264	4.29949e+06	-839797	4.21668e+06	-279932	1.40556e+06	-5.02106	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_05.jpk-force	5	-6.89433e-05	-0.00202544	-1.61533e-09		8.88434e-06	20.0000	1.33551e-09	359.077	2.96628e-10	-32.8749	-1.77474e-06	0.00000	31.9519	1.99952e+06	1.69658e+06	1.05816e+06	565526	352720	0.623702	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_06.jpk-force	6	-6.97433e-05	-0.00202544	-1.61428e-09		8.62680e-06	20.0000	1.35749e-09	358.953	1.64663e-10	-57.2238	-1.51996e-06	0.00000	56.1766	3.73815e+06	2.08079e+06	3.10549e+06	693596	1.03516e+06	1.49246	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_07.jpk-force	7	-7.05433e-05	-0.00202544	-1.62808e-09		8.88924e-06	20.0000	1.32702e-09	359.255	3.66396e-10	-31.9504	-1.78525e-06	0.00000	31.2051	1.60743e+06	1.37486e+06	832817	458288	277606	0.605744	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_08.jpk-force	8	-7.13433e-05	-0.00202544	-1.62419e-09		8.58630e-06	20.0000	1.35345e-09	358.723	1.55392e-10	-39.7681	-1.48579e-06	0.00000	38.4915	3.96383e+06	3.10249e+06	2.46708e+06	1.03416e+06	822360	0.795193	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_09.jpk-force	9	-7.21433e-05	-0.00202544	-1.62794e-09		8.87230e-06	20.0000	1.34851e-09	359.304	2.52573e-10	-52.4306	-1.77413e-06	0.00000	51.7344	2.37124e+06	1.46853e+06	1.86178e+06	489509	620592	1.26778	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_10.jpk-force	10	-7.21433e-05	-0.00202464	-1.63477e-09		8.87208e-06	20.0000	1.36465e-09	358.729	1.05911e-10	-69.2638	-1.77423e-06	0.00000	67.9923	5.72249e+06	2.14439e+06	5.30551e+06	714797	1.76850e+06	2.47413	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_11.jpk-force	11	-7.13433e-05	-0.00202464	-1.64134e-09		8.89794e-06	20.0000	9.35312e-11	20.1039	9.37165e-09	-3.38194	-1.55750e-06	0.00000	23.4858	4508.51	4135.02	1796.74	1378.34	598.914	0.434519	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_12.jpk-force	12	-7.05433e-05	-0.00202464	-1.64191e-09		8.87585e-06	20.0000	9.57046e-11	20.5195	9.35896e-09	-3.44717	-1.50768e-06	0.00000	23.9667	4642.81	4242.51	1885.94	1414.17	628.645	0.444533	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_13.jpk-force	13	-6.97433e-05	-0.00202464	-1.64714e-09		8.98940e-06	20.0000	9.47223e-11	19.5056	9.36086e-09	-3.36192	-1.62164e-06	0.00000	22.8675	4544.74	4187.55	1766.09	1395.85	588.697	0.421748	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_14.jpk-force	14	-6.89433e-05	-0.00202464	-1.64632e-09		8.91055e-06	20.0000	1.34881e-10	14.9322	9.06314e-09	-3.62212	-1.72937e-06	0.00000	18.5543	6629.17	6284.60	2109.42	2094.87	703.140	0.335649	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_15.jpk-force	15	-6.89433e-05	-0.00202384	-1.64116e-09		8.55766e-06	20.0000	1.07522e-09	7.10652	2.55714e-09	-30.2780	-1.44662e-06	0.00000	37.3845	192217	152731	116706	50910.4	38902.1	0.764130	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_16.jpk-force	16	-6.97433e-05	-0.00202384	-1.58035e-09		7.57177e-06	20.0000	1.23492e-10	19.4831	9.16736e-09	-3.87110	-3.00833e-07	0.00000	23.3541	10480.6	9621.97	4154.66	3207.32	1384.89	0.431789	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_17.jpk-force	17	-7.05433e-05	-0.00202384	-1.66229e-09		9.51109e-06	20.0000	9.13973e-11	18.1755	9.37746e-09	-3.21754	-2.15296e-06	0.00000	21.3930	4257.19	3963.87	1552.87	1321.29	517.622	0.391755	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_18.jpk-force	18	-7.13433e-05	-0.00202384	-1.66139e-09		8.91815e-06	20.0000	1.08962e-10	20.2479	9.26938e-09	-3.66822	-1.67677e-06	0.00000	23.9161	5256.14	4804.85	2130.83	1601.62	710.278	0.443476	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_19.jpk-force	19	-7.21433e-05	-0.00202384	-1.67102e-09		9.23722e-06	20.0000	1.26891e-09	0.408672	8.17782e-10	-25.9477	-2.14036e-06	0.00000	26.3563	677997	607519	300998	202506	100333	0.495455	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_20.jpk-force	20	-7.21433e-05	-0.00202304	-1.66134e-09		8.55294e-06	20.0000	1.37144e-09	359.025	1.49142e-10	-94.8045	-1.45747e-06	0.00000	93.8299	4.19831e+06	-280421	4.18893e+06	-93473.8	1.39631e+06	-14.9380	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_21.jpk-force	21	-7.13433e-05	-0.00202304	-1.66337e-09		8.26474e-06	20.0000	1.36775e-09	358.995	1.44116e-10	-84.2182	-1.16493e-06	0.00000	83.2137	4.53404e+06	535775	4.50228e+06	178592	1.50076e+06	8.40330	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_22.jpk-force	22	-7.05433e-05	-0.00202304	-1.65201e-09		8.89983e-06	20.0000	1.38054e-09	359.339	2.17592e-10	-111.633	-1.79670e-06	0.00000	110.972	2.81391e+06	-1.00713e+06	2.62750e+06	-335710	875834	-2.60890	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_23.jpk-force	23	-6.97433e-05	-0.00202304	-1.65129e-09		8.90052e-06	20.0000	1.37376e-09	359.139	1.70434e-10	-100.165	-1.79345e-06	0.00000	99.3040	3.57555e+06	-578067	3.52851e+06	-192689	1.17617e+06	-6.10398	0.00000
Chromosome4_20Hz-data-2023.06.06-14.55.35.191_24.jpk-force	24	-6.89433e-05	-0.00202304	-1.65419e-09		8.90422e-06	20.0000	1.36309e-09	359.717	2.74568e-10	-80.1170	-1.79297e-06	0.00000	79.8340	2.20230e+06	388707	2.16773e+06	129569	722576	5.57677	0.00000
