Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome17_20Hz-data-2023.06.07-11.12.45.210_00.jpk-force	0	-0.000127340	-0.00108804	-3.01132e-09		1.99710e-06	20.0000	1.38867e-09	358.748	1.78474e-10	-139.777	-5.46786e-08	0.00000	138.525	1.35196e+07	-1.01295e+07	8.95396e+06	-3.37649e+06	2.98465e+06	-0.883951	0.00000
Chromosome17_20Hz-data-2023.06.07-11.12.45.210_01.jpk-force	1	-0.000126340	-0.00108804	-3.01882e-09		1.95311e-06	20.0000	1.39993e-09	358.453	2.27613e-10	-164.135	-8.93160e-09	0.00000	162.587	2.62094e+07	-2.50084e+07	7.84323e+06	-8.33613e+06	2.61441e+06	-0.313624	0.00000
Chromosome17_20Hz-data-2023.06.07-11.12.45.210_02.jpk-force	2	-0.000125340	-0.00108804	-3.02170e-09		2.75142e-06	20.0000	1.40770e-09	358.379	2.78902e-10	-170.610	-8.05149e-07	0.00000	168.990	2.67406e+06	-2.62484e+06	510710	-874947	170237	-0.194568	0.00000
Chromosome17_20Hz-data-2023.06.07-11.12.45.210_03.jpk-force	3	-0.000124340	-0.00108804	-3.02264e-09		3.14769e-06	20.0000	1.34675e-09	359.210	2.62506e-10	-50.5161	-1.19515e-06	0.00000	49.7263	2.43654e+06	1.57508e+06	1.85900e+06	525025	619666	1.18026	0.00000
Chromosome17_20Hz-data-2023.06.07-11.12.45.210_04.jpk-force	4	-0.000123340	-0.00108804	-3.03674e-09		2.00755e-06	20.0000	1.38124e-09	359.470	2.59465e-10	-109.299	-5.91632e-08	0.00000	108.769	8.90007e+06	-2.86361e+06	8.42680e+06	-954537	2.80893e+06	-2.94272	0.00000
Chromosome17_20Hz-data-2023.06.07-11.12.45.210_05.jpk-force	5	-0.000123340	-0.00108704	-3.02397e-09		3.46406e-06	20.0000	1.37870e-09	358.777	1.38358e-10	-118.193	-1.50793e-06	0.00000	116.970	4.52406e+06	-2.05174e+06	4.03206e+06	-683913	1.34402e+06	-1.96519	0.00000
Chromosome17_20Hz-data-2023.06.07-11.12.45.210_06.jpk-force	6	-0.000124340	-0.00108704	-3.03014e-09		3.35686e-06	20.0000	1.31336e-09	359.492	4.80328e-10	-31.6023	-1.39624e-06	0.00000	31.0941	1.25784e+06	1.07711e+06	649605	359038	216535	0.603098	0.00000
Chromosome17_20Hz-data-2023.06.07-11.12.45.210_07.jpk-force	7	-0.000125340	-0.00108704	-3.03803e-09		2.67658e-06	20.0000	1.27512e-10	11.5238	9.09891e-09	-3.27769	-2.09963e-07	0.00000	14.8015	12813.0	12387.8	3273.34	4129.27	1091.11	0.264239	0.00000
Chromosome17_20Hz-data-2023.06.07-11.12.45.210_08.jpk-force	8	-0.000126340	-0.00108704	-3.04780e-09		2.55851e-06	20.0000	2.29714e-10	7.17028	8.34977e-09	-3.74605	-3.44844e-07	0.00000	10.9163	20173.8	19808.7	3820.41	6602.90	1273.47	0.192865	0.00000
Chromosome17_20Hz-data-2023.06.07-11.12.45.210_09.jpk-force	9	-0.000127340	-0.00108704	-3.05268e-09		2.22736e-06	20.0000	1.40371e-09	358.421	2.52626e-10	-167.549	-2.66075e-07	0.00000	165.969	4.56432e+06	-4.42815e+06	1.10657e+06	-1.47605e+06	368856	-0.249894	0.00000
