Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome17_2Hz-data-2023.06.07-11.14.24.467_00.jpk-force	0	-0.000127340	-0.00108804	-3.13027e-09		2.18301e-06	2.00000	1.34591e-09	1.61368	3.58446e-10	-59.7232	-1.65943e-07	0.00000	61.3368	3.82783e+06	1.83605e+06	3.35875e+06	612018	1.11958e+06	1.82933	0.00000
Chromosome17_2Hz-data-2023.06.07-11.14.24.467_01.jpk-force	1	-0.000126340	-0.00108804	-3.12865e-09		3.17361e-06	2.00000	1.32966e-09	0.861592	3.46053e-10	-31.1290	-1.15743e-06	0.00000	31.9905	1.83845e+06	1.55926e+06	973975	519753	324658	0.624640	0.00000
Chromosome17_2Hz-data-2023.06.07-11.14.24.467_02.jpk-force	2	-0.000125340	-0.00108804	-3.17480e-09		2.03215e-06	2.00000	1.33227e-09	1.36276	3.84128e-10	-43.4746	-1.08906e-08	0.00000	44.8374	1.33896e+07	9.49473e+06	9.44099e+06	3.16491e+06	3.14700e+06	0.994340	0.00000
Chromosome17_2Hz-data-2023.06.07-11.14.24.467_03.jpk-force	3	-0.000124340	-0.00108804	-3.15619e-09		3.49840e-06	2.00000	1.34086e-09	1.69678	3.89418e-10	-56.0413	-1.47586e-06	0.00000	57.7381	1.56874e+06	837377	1.32655e+06	279126	442184	1.58417	0.00000
Chromosome17_2Hz-data-2023.06.07-11.14.24.467_04.jpk-force	4	-0.000123340	-0.00108804	-3.15053e-09		2.90513e-06	2.00000	1.36876e-09	0.783659	1.69986e-10	-86.4256	-8.86248e-07	0.00000	87.2092	4.14050e+06	201597	4.13559e+06	67199.1	1.37853e+06	20.5141	0.00000
Chromosome17_2Hz-data-2023.06.07-11.14.24.467_05.jpk-force	5	-0.000123340	-0.00108704	-3.16177e-09		3.31614e-06	2.00000	1.35808e-09	0.994195	2.23704e-10	-66.5424	-1.29258e-06	0.00000	67.5366	2.83478e+06	1.08315e+06	2.61969e+06	361050	873229	2.41858	0.00000
Chromosome17_2Hz-data-2023.06.07-11.14.24.467_06.jpk-force	6	-0.000124340	-0.00108704	-3.18606e-09		2.28467e-06	2.00000	1.18767e-09	1.83092	1.37137e-09	-13.0698	-2.51763e-07	0.00000	14.9008	729231	704709	187519	234903	62506.2	0.266094	0.00000
Chromosome17_2Hz-data-2023.06.07-11.14.24.467_07.jpk-force	7	-0.000125340	-0.00108704	-3.19365e-09		3.46645e-06	2.00000	1.19676e-10	11.4273	9.14666e-09	-1.28980	-8.22526e-07	0.00000	12.7171	6884.95	6716.05	1515.63	2238.68	505.210	0.225673	0.00000
Chromosome17_2Hz-data-2023.06.07-11.14.24.467_08.jpk-force	8	-0.000126340	-0.00108704	-3.19591e-09		3.90973e-06	2.00000	1.37691e-10	11.7058	9.01956e-09	-1.50480	-1.60045e-06	0.00000	13.2106	6868.96	6687.19	1569.77	2229.06	523.257	0.234743	0.00000
Chromosome17_2Hz-data-2023.06.07-11.14.24.467_09.jpk-force	9	-0.000127340	-0.00108704	-3.20315e-09		3.25726e-06	2.00000	1.36098e-09	0.675830	1.64575e-10	-65.9348	-1.22766e-06	0.00000	66.6106	3.90402e+06	1.54981e+06	3.58322e+06	516604	1.19441e+06	2.31204	0.00000
Chromosome17_2Hz-data-2023.06.07-11.14.24.467_10.jpk-force	10	-0.000127340	-0.00108604	-3.21167e-09		3.47489e-06	2.00000	1.31078e-09	0.708985	4.59240e-10	-19.2812	-1.43852e-06	0.00000	19.9902	1.30606e+06	1.22737e+06	446489	409123	148830	0.363777	0.00000
