Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_00.jpk-force	0	0.000189173	-0.00184666	-3.66991e-09		8.76858e-06	20.0000	1.35095e-09	358.971	1.97784e-10	-45.7283	-1.77238e-06	0.00000	44.6989	3.03392e+06	2.15655e+06	2.13400e+06	718849	711334	0.989545	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_01.jpk-force	1	0.000190173	-0.00184666	-3.67335e-09		8.12920e-06	20.0000	1.29105e-09	359.619	6.27955e-10	-24.0390	-1.12717e-06	0.00000	23.6579	989977	906777	397254	302259	132418	0.438094	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_02.jpk-force	2	0.000191173	-0.00184666	-3.67288e-09		8.80942e-06	20.0000	5.83308e-11	21.3473	9.61161e-09	-2.81379	-1.43814e-06	0.00000	24.1611	2777.11	2533.83	1136.68	844.610	378.894	0.448602	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_03.jpk-force	3	0.000192173	-0.00184666	-3.66018e-09		8.78719e-06	20.0000	4.51678e-11	21.5645	9.69990e-09	-2.59900	-1.68596e-06	0.00000	24.1635	2080.67	1898.37	851.707	632.789	283.902	0.448652	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_04.jpk-force	4	0.000193173	-0.00184666	-3.65802e-09		8.79209e-06	20.0000	1.30172e-09	359.722	5.65166e-10	-28.8368	-1.77648e-06	0.00000	28.5591	1.02279e+06	898340	488960	299447	162987	0.544292	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_05.jpk-force	5	0.000193173	-0.00184566	-3.65824e-09		8.74113e-06	20.0000	1.18678e-09	0.256395	1.38119e-09	-14.9973	-1.72472e-06	0.00000	15.2537	382863	369375	100729	123125	33576.2	0.272700	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_06.jpk-force	6	0.000192173	-0.00184566	-3.66409e-09		8.83752e-06	20.0000	3.67505e-11	19.0383	9.75112e-09	-2.37042	-1.01490e-06	0.00000	21.4088	1864.31	1735.67	680.507	578.556	226.836	0.392072	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_07.jpk-force	7	0.000191173	-0.00184566	-3.67268e-09		9.13197e-06	20.0000	5.36393e-11	18.5912	9.63535e-09	-2.62539	-1.56255e-06	0.00000	21.2166	2513.61	2343.23	909.659	781.078	303.220	0.388207	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_08.jpk-force	8	0.000190173	-0.00184566	-3.66427e-09		8.77242e-06	20.0000	9.72680e-10	4.20705	3.03394e-09	-16.0586	-1.76852e-06	0.00000	20.2657	142438	133620	49336.6	44540.1	16445.5	0.369230	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_09.jpk-force	9	0.000189173	-0.00184566	-3.66167e-09		8.83066e-06	20.0000	1.31529e-09	358.803	4.15501e-10	-16.6187	-1.83535e-06	0.00000	15.4217	1.40082e+06	1.35038e+06	372507	450127	124169	0.275853	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_10.jpk-force	10	0.000189173	-0.00184466	-3.65889e-09		8.79731e-06	20.0000	1.33000e-09	358.778	3.11304e-10	-21.0886	-1.80001e-06	0.00000	19.8671	1.89446e+06	1.78171e+06	643814	593903	214605	0.361346	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_11.jpk-force	11	0.000190173	-0.00184466	-3.66375e-09		9.05257e-06	20.0000	1.20369e-09	359.724	1.24123e-09	-12.8653	-2.04833e-06	0.00000	12.5894	425018	414800	92637.9	138267	30879.3	0.223332	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_12.jpk-force	12	0.000191173	-0.00184466	-3.62138e-09		9.21116e-06	20.0000	5.00377e-11	21.1849	9.66614e-09	-2.65442	-1.68557e-06	0.00000	23.8393	2313.12	2115.77	934.900	705.257	311.633	0.441872	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_13.jpk-force	13	0.000192173	-0.00184466	-3.67276e-09		9.40597e-06	20.0000	3.42815e-11	18.7221	9.76755e-09	-2.31652	-1.55381e-06	0.00000	21.0386	1586.07	1480.34	569.393	493.446	189.798	0.384638	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_14.jpk-force	14	0.000193173	-0.00184466	-3.66811e-09		8.79638e-06	20.0000	8.68708e-10	7.42124	3.87961e-09	-17.0609	-1.77682e-06	0.00000	24.4822	99430.6	90490.8	41205.1	30163.6	13735.0	0.455351	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_15.jpk-force	15	0.000193173	-0.00184366	-3.66381e-09		8.76862e-06	20.0000	1.46633e-10	9.47996	8.95443e-09	-3.17378	-1.71014e-06	0.00000	12.6537	7304.12	7126.72	1600.03	2375.57	533.344	0.224512	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_16.jpk-force	16	0.000192173	-0.00184366	-3.66154e-09		9.00131e-06	20.0000	4.89932e-11	24.5047	9.68214e-09	-2.75224	-1.64148e-06	0.00000	27.2569	2268.92	2016.98	1039.12	672.327	346.374	0.515187	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_17.jpk-force	17	0.000191173	-0.00184366	-3.66643e-09		9.04418e-06	20.0000	5.52352e-11	25.5503	9.64522e-09	-2.92491	-1.90819e-06	0.00000	28.4752	2524.62	2219.20	1203.68	739.734	401.228	0.542395	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_18.jpk-force	18	0.000190173	-0.00184366	-3.67261e-09		8.82507e-06	20.0000	1.32916e-09	358.936	3.27314e-10	-25.2828	-1.82233e-06	0.00000	24.2192	1.79831e+06	1.64003e+06	737717	546675	245906	0.449821	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_19.jpk-force	19	0.000189173	-0.00184366	-3.67632e-09		8.77679e-06	20.0000	1.35218e-09	359.191	2.21253e-10	-54.8198	-1.78069e-06	0.00000	54.0108	2.71317e+06	1.59435e+06	2.19530e+06	531448	731766	1.37693	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_20.jpk-force	20	0.000189173	-0.00184266	-3.67663e-09		8.80996e-06	20.0000	1.29140e-09	359.848	6.41819e-10	-27.3393	-1.81055e-06	0.00000	27.1872	891651	793141	407394	264380	135798	0.513647	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_21.jpk-force	21	0.000190173	-0.00184266	-3.67952e-09		8.77732e-06	20.0000	1.36222e-09	358.700	1.09701e-10	-59.5219	-1.77476e-06	0.00000	58.2220	5.51474e+06	2.90422e+06	4.68805e+06	968074	1.56268e+06	1.61422	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_22.jpk-force	22	0.000191173	-0.00184266	-3.67248e-09		7.02646e-06	20.0000	1.32972e-09	359.484	3.72188e-10	-38.5978	-1.57456e-08	0.00000	38.0813	1.14815e+07	9.03753e+06	7.08157e+06	3.01251e+06	2.36052e+06	0.783574	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_23.jpk-force	23	0.000192173	-0.00184266	-3.68067e-09		7.02591e-06	20.0000	1.38748e-09	358.843	1.72578e-10	-138.529	-1.19626e-08	0.00000	137.373	2.96209e+07	-2.17943e+07	2.00601e+07	-7.26475e+06	6.68669e+06	-0.920429	0.00000
Chromosome7_20Hz-data-2023.06.06-15.27.13.547_24.jpk-force	24	0.000193173	-0.00184266	-3.67062e-09		8.78726e-06	20.0000	1.34228e-09	358.733	2.25504e-10	-27.0861	-1.76738e-06	0.00000	25.8190	2.64473e+06	2.38071e+06	1.15185e+06	793571	383952	0.483827	0.00000
