Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome18_2Hz-data-2023.06.07-11.26.31.148_00.jpk-force	0	1.50210e-05	-0.00116645	-3.17393e-09		1.95636e-06	2.00000	1.31342e-09	1.23325	4.80144e-10	-29.9134	-4.78507e-08	0.00000	31.1466	5.07415e+06	4.34270e+06	2.62450e+06	1.44757e+06	874834	0.604348	0.00000
Chromosome18_2Hz-data-2023.06.07-11.26.31.148_01.jpk-force	1	1.58210e-05	-0.00116645	-3.18037e-09		3.11585e-06	2.00000	1.32760e-09	0.776354	3.51905e-10	-27.8763	-1.20529e-06	0.00000	28.6526	1.78829e+06	1.56931e+06	857484	523102	285828	0.546410	0.00000
Chromosome18_2Hz-data-2023.06.07-11.26.31.148_02.jpk-force	2	1.66210e-05	-0.00116645	-3.19031e-09		2.64809e-06	2.00000	1.29705e-09	0.980832	5.69024e-10	-20.0598	-7.35629e-07	0.00000	21.0407	1.24412e+06	1.16117e+06	446677	387057	148892	0.384679	0.00000
Chromosome18_2Hz-data-2023.06.07-11.26.31.148_03.jpk-force	3	1.74210e-05	-0.00116645	-3.18906e-09		3.40391e-06	2.00000	1.30775e-09	1.29011	5.20403e-10	-28.4834	-1.48565e-06	0.00000	29.7735	1.14366e+06	992689	567909	330896	189303	0.572092	0.00000
Chromosome18_2Hz-data-2023.06.07-11.26.31.148_04.jpk-force	4	1.82210e-05	-0.00116645	-3.16900e-09		1.95531e-06	2.00000	1.29590e-09	1.34174	6.00709e-10	-25.0862	-3.34997e-08	0.00000	26.4279	4.76931e+06	4.27090e+06	2.12269e+06	1.42363e+06	707562	0.497012	0.00000
Chromosome18_2Hz-data-2023.06.07-11.26.31.148_05.jpk-force	5	1.82210e-05	-0.00116565	-3.18899e-09		3.42139e-06	2.00000	1.33291e-09	1.29918	3.73416e-10	-42.8440	-1.50025e-06	0.00000	44.1432	1.62191e+06	1.16389e+06	1.12959e+06	387963	376530	0.970531	0.00000
Chromosome18_2Hz-data-2023.06.07-11.26.31.148_06.jpk-force	6	1.74210e-05	-0.00116565	-3.19340e-09		3.40019e-06	2.00000	7.00217e-11	8.71990	9.49600e-09	-0.665572	-1.00576e-06	0.00000	9.38547	3656.50	3607.55	596.286	1202.52	198.762	0.165288	0.00000
Chromosome18_2Hz-data-2023.06.07-11.26.31.148_07.jpk-force	7	1.66210e-05	-0.00116565	-3.19608e-09		3.73476e-06	2.00000	1.08728e-10	12.3645	9.22754e-09	-1.25900	-1.04228e-06	0.00000	13.6235	5787.35	5624.52	1363.15	1874.84	454.385	0.242359	0.00000
Chromosome18_2Hz-data-2023.06.07-11.26.31.148_08.jpk-force	8	1.58210e-05	-0.00116565	-3.19858e-09		4.37176e-06	2.00000	1.02408e-10	13.4674	9.27590e-09	-1.27728	-1.51782e-06	0.00000	14.7447	5007.17	4842.28	1274.39	1614.09	424.796	0.263180	0.00000
Chromosome18_2Hz-data-2023.06.07-11.26.31.148_09.jpk-force	9	1.50210e-05	-0.00116565	-3.20580e-09		3.79617e-06	2.00000	9.38874e-11	12.4629	9.33319e-09	-1.10960	-1.35937e-06	0.00000	13.5725	4650.72	4520.84	1091.41	1506.95	363.803	0.241417	0.00000
