Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_00.jpk-force	0	0.000276847	-0.00190085	-4.83354e-09		8.97297e-06	2.00000	6.08107e-11	9.22294	9.56324e-09	-0.612436	-1.65116e-06	0.00000	9.83537	2848.98	2807.10	486.656	935.702	162.219	0.173366	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_01.jpk-force	1	0.000277847	-0.00190085	-4.82960e-09		8.93428e-06	2.00000	7.67655e-11	7.62787	9.44583e-09	-0.640773	-1.62007e-06	0.00000	8.26864	3650.53	3612.59	525.000	1204.20	175.000	0.145325	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_02.jpk-force	2	0.000278847	-0.00190085	-4.83075e-09		8.91208e-06	2.00000	1.54293e-10	4.90576	8.87945e-09	-0.823810	-1.67893e-06	0.00000	5.72957	7768.40	7729.59	775.545	2576.53	258.515	0.100335	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_03.jpk-force	3	0.000279847	-0.00190085	-4.84141e-09		8.95339e-06	2.00000	1.25427e-09	0.902166	8.64435e-10	-11.7062	-1.78982e-06	0.00000	12.6084	643791	628265	140531	209422	46843.6	0.223681	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_04.jpk-force	4	0.000280847	-0.00190085	-4.94966e-09		9.23946e-06	2.00000	1.36096e-09	359.909	6.83023e-11	-13.2561	-2.07157e-06	0.00000	13.1654	8.72576e+06	8.49641e+06	1.98741e+06	2.83214e+06	662470	0.233912	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_05.jpk-force	5	0.000280847	-0.00189985	-4.84456e-09		8.93750e-06	2.00000	9.38246e-10	12.0286	3.61022e-09	-23.8324	-1.76775e-06	0.00000	35.8611	115469	93580.8	67644.4	31193.6	22548.1	0.722844	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_06.jpk-force	6	0.000279847	-0.00189985	-4.85052e-09		8.92486e-06	2.00000	2.03071e-10	4.11191	8.52320e-09	-0.926391	-1.72710e-06	0.00000	5.03830	10614.5	10573.5	932.185	3524.50	310.728	0.0881623	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_07.jpk-force	7	0.000278847	-0.00189985	-4.84517e-09		8.92147e-06	2.00000	3.59389e-11	7.62178	9.74073e-09	-0.388628	-1.34298e-06	0.00000	8.01041	1709.74	1693.05	238.257	564.351	79.4190	0.140726	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_08.jpk-force	8	0.000277847	-0.00189985	-4.86986e-09		9.26107e-06	2.00000	4.70501e-11	9.38237	9.66213e-09	-0.517096	-1.58077e-06	0.00000	9.89946	2194.98	2162.29	377.360	720.765	125.787	0.174518	0.00000
Chromosome9_2Hz-data-2023.06.06-15.54.29.565_09.jpk-force	9	0.000276847	-0.00189985	-4.89800e-09		9.28169e-06	2.00000	7.43695e-11	7.62893	9.46308e-09	-0.625458	-1.66093e-06	0.00000	8.25439	3518.35	3481.90	505.124	1160.63	168.375	0.145071	0.00000
