	dist	YM	R2	YM_area	area	cpx	chrm
0	422.1981170019592	168.16550908630938	0.5431597044627976	0.18879651608057635	telomere	227.62636472529664	PS140130
1	281.19610594743307	86.50167611890707	0.8918401394379806	0.07749108734887397	telomere	383.35077477167476	PS140130
2	102.25091686630492	72.08402767775647	0.6746426069529576	0.06670267847126304	telomere	503.7557404499772	PS140130
3	-71.79310551856634	166.6904633457085	0.7824005077210401	0.5557872864458413	telomere	215.0875389382369	PS140130
4	-249.76639085353338	593.8439360129553	0.9604244310713717	0.9647976049582041	telomere	173.6109314909338	PS140130
5	-422.1981170019592	158.53159247935625	0.9199647787740826	0.38522275505783155	telomere	261.35585919176003	PS140130
6	391.5539554135547	631.602663503877	0.9911338794952188	0.9045231876286963	telomere	162.0370866991858	PS140130
7	197.90022738743883	481.3960548432104	0.9482499073842406	0.7438276262739932	telomere	191.97831242051075	PS140130
8	4.527692569068709	20.017785486925682	-12.744096286756596	0.2024258825804664	telomere	320.33484277370314	PS140130
9	-189.72216528386977	108.5887274315258	0.82115704173174	0.5204824913065529	telomere	247.58511576570766	PS140130
10	-391.5539554135547	197.51819921729185	0.9376821763692856	0.2519107958859754	telomere	318.5281367171888	PS140130
11	497.76500479644005	36.364897557787934	-18.575721978427023	0.16450990827551495	telomere	210.2276967948418	PS140130
12	284.35541141325234	550.0511103606192	0.9682729924292814	0.9747485837495699	telomere	164.99812073032558	PS140130
13	-112.11155159036913	185.52652095379042	0.8993286416637108	0.7514287573572983	telomere	187.49493444040388	PS140130
14	-351.48399679075004	130.77387978540563	0.9249761724128357	0.49925948319120805	telomere	231.88051397527124	PS140130
15	-541.6733332923081	100.69767114528757	0.8827411898199878	0.18981544751214244	telomere	346.51100697551067	PS140130
16	-652.0927848090331	19.892222848871214	0.560182259840356	0.02991024057605552	telomere	603.4642784076606	PS140130
17	-497.76500479644005	24.480286680638304	-0.1896683879999741	0.10212955278931392	telomere	436.8982976926146	PS140130
18	-360.5440333717922	21.042048944350036	0.28475489606345195	0.06752143242002528	telomere	503.1715345430543	PS140130
19	-215.26030753485418	53.045724436508685	-0.02086786611718372	0.37165286974508516	telomere	234.17254653874	PS140130
20	-60.92618484691127	170.38848554858447	0.8059757044635588	0.5603121986277223	telomere	208.84512006817658	PS140130
21	80.62257748298549	512.0769042989564	0.8998857076263489	0.8244380491148775	telomere	162.78021415803494	PS140130
22	219.1346617949794	332.11394396656243	0.746982762257476	0.42808689101580866	telomere	221.57493652164862	PS140130
23	364.47908033246574	70.07032171310894	0.8111638969667108	0.16886012455020374	telomere	454.57204920279446	PS140130
24	518.7870468699078	31.979693380904514	0.9587829829295617	0.0657612338348504	telomere	606.1270437714188	PS140130
25	652.0927848090331	26.443084699451013	0.837546036827584	0.0465160312290101	telomere	598.7072446524937	PS140130
26	-739.5365102549029	15.997133944141712	-6.839151054707237	0.04025177279255592	telomere	393.3503147369736	PS140130
