	dist	YM	R2	YM_area	area	cpx	chrm
0	-404.0931204561642	299.50127917664616	0.7311127311769272	0.20925167654568902	telomere	388.85907881901187	PS120443
1	-244.00461061217675	557.7372582238747	0.9886625297197168	0.6437603857851648	telomere	226.9629730863153	PS120443
2	-83.10385069297331	195.47730714989447	0.9753083609594285	0.5033077859047377	telomere	246.67575229011868	PS120443
3	83.60771495502075	424.57809158385953	0.9759473124817221	0.29800993272310417	telomere	379.70388940633904	PS120443
4	243.5882796852098	235.8005071642883	0.9778719026009342	0.45076707329287957	telomere	263.5734385739445	PS120443
5	404.0931204561642	66.817202662257	0.9423481027120832	0.08508384844727258	telomere	416.93846107021716	PS120443
6	-544.3888775498632	328.6896120182481	0.975110603947871	0.687712990578973	telomere	186.35165221358523	PS120443
7	-350.8949272930573	184.0309279017185	0.8822973713384196	0.2872780110380361	telomere	370.53566307938297	PS120443
8	-185.56467875110283	351.24183120612753	0.9569673422089461	0.6380422793830725	telomere	212.89761405684112	PS120443
9	-8.139410298049853	425.96359941145914	0.9522286269251228	0.5917932726515519	telomere	216.17069702689923	PS120443
10	185.0790371706099	638.6831361742715	0.9460058160133858	0.5340175053906935	telomere	230.49548529256344	PS120443
11	356.9807417774802	522.9441352439653	0.9802242266074291	0.890298951244728	telomere	159.25778022697705	PS120443
12	544.3888775498632	73.27473757880124	0.9409340735271273	0.16150645480580586	telomere	503.7184571949702	PS120443
13	-551.5716181965856	290.41240805081446	0.8078891100825442	0.10535699552296048	telomere	410.3439208689691	PS120443
14	-368.4117940565964	57.23495835793694	-0.962683676861072	0.32793312499339283	telomere	267.1482444424488	PS120443
15	-186.113540614325	308.5012819393627	0.9400956327403367	0.3727939721891687	telomere	275.10345047456644	PS120443
16	-5.5	434.85619020425514	0.9051681197268271	0.4293980966243213	telomere	241.66196419398557	PS120443
17	186.113540614325	333.95203764165194	0.8355622709918658	0.5552865345662331	telomere	197.9317359857008	PS120443
18	551.5716181965856	167.51183295787226	0.9826431898857481	0.2578404063391535	telomere	404.4789066622892	PS120443
19	-543.037751910491	329.65159888051903	0.7315893244289252	0.3793238188250153	telomere	280.49623086718793	PS120443
20	-327.3912033027155	394.5703320476409	0.7392908685399409	0.5792257252076715	telomere	207.48515529023325	PS120443
21	-107.33592129385204	997.439690279265	0.8750248610320369	0.8678707877224818	telomere	185.74562927166505	PS120443
22	318.0	180.95884493016842	0.7819376292304455	0.321316452319188	telomere	296.8972127558575	PS120443
23	543.037751910491	23.75373900934119	-6.309840744367267	0.10132648381279034	telomere	390.4133295873918	PS120443
24	-498.1879665347207	75.4527401334828	0.6698690424939143	0.1707389095026311	telomere	356.1942959477716	PS120443
25	-298.46817250755566	520.6869291835651	0.9541026913653167	1.012392234954167	telomere	165.19467148436615	PS120443
26	-100.13116398005168	459.22026235183546	0.8832516646154612	1.1003019381826122	telomere	155.01651321394854	PS120443
27	99.5904111850132	469.1524838627171	0.9805347931264418	0.7670705505361393	telomere	202.03176129956375	PS120443
28	299.30962229771364	192.417643197136	0.9870009014440386	0.1791621278002132	telomere	454.3066068098293	PS120443
29	498.1879665347207	231.98358350436507	0.9153905312365469	0.50412750850282	telomere	203.17575581382403	PS120443
30	-297.32011368220617	83.75650359002148	0.35481344580931184	0.2317689201831244	telomere	354.88743830054057	PS120443
31	-104.70076408508201	226.41437767703988	0.9181688244137426	0.31596245963862574	telomere	302.83481225029743	PS120443
32	105.21525554785295	105.16107669085781	-1.7689213447626426	0.2529744725602801	telomere	298.9216147533739	PS120443
33	297.32011368220617	159.04729904648096	0.8841074109489404	0.25551837995086807	telomere	259.56426124188204	PS120443
0	-855.0036549629481	441.61356461757356	0.7317238650552303	0.9194014561174206	centromere	161.80095978852933	PS120443
1	-642.2065477710423	193.3191147591899	0.948192392082705	0.25130387596114034	centromere	428.2370175814664	PS120443
2	-428.6691614753737	351.30634677428793	0.9620527976749698	0.3561363652376162	centromere	303.5547287494717	PS120443
3	-222.21892358662888	600.6366299235524	0.9132209209856216	0.8306938801643261	centromere	159.13378072289447	PS120443
4	-0.5	313.11938055310634	0.9547405079313094	0.8484895894225513	centromere	156.88792884783447	PS120443
5	213.26099033813006	179.82254281496878	0.9440761114029482	0.31540638885926847	centromere	300.61072524513065	PS120443
6	418.8009670475941	115.70216569526805	0.9089619333928284	0.08883681138161066	centromere	754.1405299802906	PS120443
7	631.8190009805023	24.482950287954463	0.3594034033922957	0.05303114799734086	centromere	474.5053669117206	PS120443
8	855.0036549629481	24.31390886147918	-1.3006570557877128	0.06875222071118217	centromere	405.31675502812345	PS120443
9	-954.6247954039325	43.90164579864939	0.9365458036914286	0.03447198836646424	centromere	726.4947983024103	PS120443
10	-743.1073273760662	33.76742494984906	0.780136307427276	0.0383768540750893	centromere	690.6776860941029	PS120443
11	-521.3333866155131	34.536231998929374	0.10340683196201561	0.06833873294683279	centromere	675.9666342277087	PS120443
12	-315.0817354274919	404.1870300884597	0.9544148455113122	0.457772210623507	centromere	258.14527121827325	PS120443
13	331.9585817538086	356.5454210248334	0.9532258670340448	0.4646022263981626	centromere	226.75623402318445	PS120443
14	535.5170398782843	119.94481381609134	0.9025753903403719	0.12455614413482216	centromere	636.0055700082895	PS120443
15	741.5945657837576	12.855497087022025	-5.014535524350158	0.042746741701778494	centromere	501.76148090897595	PS120443
16	954.6247954039325	17.744419892958856	-0.5862623355457994	0.05400859229415743	centromere	457.5944376184051	PS120443
17	-749.4699793854321	26.72720405115646	0.9097094944936459	0.035512574959936274	centromere	714.275186331241	PS120443
18	-537.9137942087003	122.90483116446939	0.6886546045505175	0.3620996746190174	centromere	216.15784725115122	PS120443
19	-325.65510897266756	58.76655483695288	-0.3159381296544681	0.15430742814028192	centromere	528.5351435315762	PS120443
