	dist	YM	R2	YM_area	area	cpx	chrm
0	855.903762113475	17.833845979145938	0.12404308910249351	0.05911685659239455	telomere	459.15432778377146	PS140331
1	640.4031933087155	33.3925904159737	0.68676674836496	0.0348011066843213	telomere	669.5581912777752	PS140331
2	434.05558399817875	38.714908803921624	-0.22084714243508485	0.03178445795828701	telomere	662.5418613139625	PS140331
3	218.55720075074169	74.90079196292834	0.9784673137507491	0.04923083047555689	telomere	652.8519725200324	PS140331
4	-5.5	140.95036085688093	0.9897502152367467	0.07894176363422425	telomere	576.8250737552601	PS140331
5	-203.30334478310976	103.8313401874545	0.9527779416429434	0.07858539493850077	telomere	550.7226742101896	PS140331
6	-418.82365023957277	19.09419127162259	-0.03294396386715337	0.05782451620436047	telomere	517.0246449632541	PS140331
7	-634.3455288720809	24.422003393711034	-1.6626986710457268	0.08044833549160728	telomere	357.0226774974193	PS140331
8	-855.903762113475	23.362952928232918	-4.917424408972839	0.10291688643291909	telomere	315.05193211974836	PS140331
9	1065.039553256122	21.144476551940468	-0.9670118019166951	0.06271471107190321	telomere	415.34955971975967	PS140331
10	826.591344014683	34.69814077812061	0.24183798181105576	0.08359167109381271	telomere	382.3459874650638	PS140331
11	589.6534999472148	38.1298614151876	0.5471285604689813	0.06261587904775345	telomere	461.189718658188	PS140331
12	351.24813166762897	38.492944736428434	0.7975167251019712	0.0373403704315411	telomere	666.8073075962325	PS140331
13	-124.42367138129303	62.65044075866161	0.896696044332611	0.06536174252273035	telomere	642.749544509561	PS140331
14	-360.29189555137094	76.27186231656704	0.8241639485649093	0.0825443254328547	telomere	491.119792487559	PS140331
15	-598.8073563342388	44.57378413865732	0.9721787467914651	0.05283683472294589	telomere	630.8484566688662	PS140331
16	-835.6771206632379	32.982563602620246	0.5641062634754224	0.056836379030508616	telomere	429.76283300604655	PS140331
17	-1065.039553256122	40.94695627067861	-16.270978377697087	0.2709184570253321	telomere	217.13546627716698	PS140331
18	920.859652715874	16.224164642207818	-1.869566712530402	0.0460581088179357	telomere	487.92611343781834	PS140331
19	723.5347261880386	21.0361810889588	-0.9848938164020555	0.04939098348959673	telomere	469.53504883967526	PS140331
20	517.1639005189747	20.991836170874976	-0.3838880747195148	0.04284326428721086	telomere	538.9559318670377	PS140331
21	309.9685467914446	36.96735117743518	0.8396959877916406	0.03662315596889001	telomere	667.3003882065179	PS140331
22	103.59777989899204	19.05314436592355	-0.23325748552640202	0.03661840340999245	telomere	716.9174300868598	PS140331
23	-102.77402395547233	24.17987613680698	0.42027330219367176	0.0383910392646292	telomere	765.33531421371	PS140331
24	-309.9685467914446	28.65490469249751	0.4804827943970056	0.049246670742490374	telomere	725.8518754354183	PS140331
25	-516.3395200834427	64.38372313097875	0.7189795038566056	0.09516491955725512	telomere	429.7641049290813	PS140331
26	-722.7105229619948	33.27354118356711	0.9028232293842823	0.05881251172756422	telomere	594.4671826005101	PS140331
27	-920.859652715874	41.07337708252984	0.4170427042348511	0.08646524362438582	telomere	374.8995780540462	PS140331
28	752.7343488907624	52.98252067123698	0.9378325090021654	0.08379005766754125	telomere	484.9731540777169	PS140331
29	585.2349955359813	194.96456834762589	0.9454254452405675	0.2089657307071648	telomere	492.5466363504028	PS140331
30	416.38563856117804	383.6049038351701	0.8555286862183533	0.32080325419402766	telomere	207.99923120571145	PS140331
31	-421.8494992292867	84.58187837051982	-0.07485303369519469	0.08711846759853312	telomere	598.6166362060562	PS140331
32	-589.9330470485613	26.30402384115249	0.7172008819810165	0.04525153877402588	telomere	547.6944663324513	PS140331
33	-752.7343488907624	20.528576463812733	0.6514026830909727	0.037356714793704844	telomere	588.839115483272	PS140331
34	767.6628491727341	22.915069810060345	0.5723426146242863	0.04353553902158934	telomere	564.6199542661059	PS140331
35	593.852043862779	47.019164965072484	0.9501716035791216	0.11625897147975196	telomere	501.96023421237993	PS140331
36	424.9249933811849	88.28276772267021	0.7866550438188914	0.2348978889970264	telomere	316.24837979623453	PS140331
37	-422.529584763008	341.07527113313523	0.6538571687124133	0.13602256570502178	telomere	650.6217872319351	PS140331
38	-590.6024466593412	20.56069142520161	0.40262219763156526	0.04305477930141211	telomere	587.041724261616	PS140331
39	-767.6628491727341	23.23398578490746	0.5779683841520062	0.043986345137396	telomere	535.4887618254259	PS140331
40	682.6144592667225	29.458726065569053	0.8522013387295416	0.05631074087865124	telomere	559.288678682831	PS140331
