Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_00.jpk-force	0	-0.00224836	8.39383e-05	-1.60546e-09		7.58315e-06	2.00000	8.28571e-10	2.90702	3.97499e-09	-4.87711	-3.00330e-07	0.00000	7.78413	162296	160800	21981.5	53600.0	7327.16	0.136701	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_01.jpk-force	1	-0.00224736	8.39383e-05	-1.60127e-09		8.22905e-06	2.00000	8.21507e-10	4.51486	4.05417e-09	-7.13102	-9.44335e-07	0.00000	11.6459	102268	100162	20644.0	33387.5	6881.33	0.206105	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_02.jpk-force	2	-0.00224636	8.39383e-05	-1.61163e-09		9.30139e-06	2.00000	7.44426e-11	7.43498	9.46219e-09	-0.610666	-3.38255e-07	0.00000	8.04564	5817.04	5759.78	814.164	1919.93	271.388	0.141353	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_03.jpk-force	3	-0.00224536	8.39383e-05	-1.62166e-09		1.04336e-05	2.00000	1.08265e-10	4.85957	9.21368e-09	-0.606967	-1.54768e-06	0.00000	5.46654	5313.24	5289.08	506.163	1763.03	168.721	0.0956997	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_04.jpk-force	4	-0.00224436	8.39383e-05	-1.61823e-09		1.02213e-05	2.00000	9.67722e-11	6.73368	9.29981e-09	-0.699836	-1.47936e-06	0.00000	7.43351	4739.03	4699.20	613.114	1566.40	204.371	0.130472	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_05.jpk-force	5	-0.00224436	8.49383e-05	-1.61675e-09		9.50365e-06	2.00000	7.47801e-11	6.85151	9.45917e-09	-0.581403	-1.13060e-06	0.00000	7.43291	3803.84	3771.88	492.085	1257.29	164.028	0.130461	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_06.jpk-force	6	-0.00224536	8.49383e-05	-1.62801e-09		1.02654e-05	2.00000	9.12431e-11	5.08311	9.33760e-09	-0.549902	-1.38806e-06	0.00000	5.63302	4499.97	4478.24	441.701	1492.75	147.234	0.0986327	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_07.jpk-force	7	-0.00224636	8.49383e-05	-1.63725e-09		1.10538e-05	2.00000	1.20928e-10	5.00654	9.12191e-09	-0.676172	-2.20452e-06	0.00000	5.68271	5782.29	5753.87	572.559	1917.96	190.853	0.0995085	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_08.jpk-force	8	-0.00224736	8.49383e-05	-1.62868e-09		9.91819e-06	2.00000	5.80798e-11	9.23540	9.58267e-09	-0.591782	-1.57901e-06	0.00000	9.82718	2732.44	2692.35	466.365	897.450	155.455	0.173219	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_09.jpk-force	9	-0.00224836	8.49383e-05	-1.63034e-09		8.84729e-06	2.00000	5.81747e-10	4.52102	5.77919e-09	-3.63132	-1.55252e-06	0.00000	8.15234	45495.5	45035.7	6451.51	15011.9	2150.50	0.143253	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_10.jpk-force	10	-0.00224836	8.59383e-05	-1.63063e-09		9.19147e-06	2.00000	5.85027e-10	4.85646	5.75905e-09	-3.91203	-1.89210e-06	0.00000	8.76849	44818.7	44294.9	6832.26	14765.0	2277.42	0.154245	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_11.jpk-force	11	-0.00224736	8.59383e-05	-1.64104e-09		9.45124e-06	2.00000	8.70413e-11	6.25347	9.36947e-09	-0.611141	-8.85592e-07	0.00000	6.86461	4778.02	4743.77	571.086	1581.26	190.362	0.120387	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_12.jpk-force	12	-0.00224636	8.59383e-05	-1.65441e-09		1.08547e-05	2.00000	9.87015e-11	5.58564	9.28408e-09	-0.621981	-1.98997e-06	0.00000	6.20762	4669.86	4642.48	504.960	1547.49	168.320	0.108769	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_13.jpk-force	13	-0.00224536	8.59383e-05	-1.65022e-09		1.03936e-05	2.00000	4.70981e-11	13.7388	9.66733e-09	-0.667052	-2.02000e-06	0.00000	14.4059	2137.48	2070.27	531.781	690.090	177.260	0.256865	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_14.jpk-force	14	-0.00224436	8.59383e-05	-1.64941e-09		7.31983e-06	2.00000	9.70150e-10	2.49166	2.94552e-09	-6.61581	-1.49388e-08	0.00000	9.10747	1.08652e+06	1.07282e+06	171981	357606	57327.0	0.160308	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_15.jpk-force	15	-0.00224436	8.69383e-05	-1.65096e-09		9.14854e-06	2.00000	1.03638e-09	3.28173	2.49182e-09	-10.7422	-1.84020e-06	0.00000	14.0240	183999	178515	44588.1	59505.0	14862.7	0.249772	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_16.jpk-force	16	-0.00224536	8.69383e-05	-1.65126e-09		9.13179e-06	2.00000	7.99063e-11	7.10534	9.42229e-09	-0.627228	-1.11981e-06	0.00000	7.73256	4090.05	4052.86	550.314	1350.95	183.438	0.135784	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_17.jpk-force	17	-0.00224636	8.69383e-05	-1.66320e-09		1.02792e-05	2.00000	1.28708e-10	6.66711	9.06852e-09	-0.882936	-1.52910e-06	0.00000	7.55004	6429.54	6373.80	844.791	2124.60	281.597	0.132541	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_18.jpk-force	18	-0.00224736	8.69383e-05	-1.66738e-09		9.52606e-06	2.00000	9.06802e-11	5.84437	9.34260e-09	-0.601544	-9.16726e-07	0.00000	6.44591	4941.01	4909.77	554.704	1636.59	184.901	0.112979	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_19.jpk-force	19	-0.00224836	8.69383e-05	-1.66642e-09		8.60926e-06	2.00000	4.62362e-10	4.80737	6.64500e-09	-2.70974	-1.29017e-06	0.00000	7.51711	32502.9	32223.6	4252.10	10741.2	1417.37	0.131956	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_20.jpk-force	20	-0.00224836	8.79383e-05	-1.67368e-09		9.10847e-06	2.00000	6.84549e-10	4.71242	5.04011e-09	-5.02969	-1.78793e-06	0.00000	9.74211	60269.8	59400.6	10198.5	19800.2	3399.49	0.171690	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_21.jpk-force	21	-0.00224736	8.79383e-05	-1.68058e-09		7.32272e-06	2.00000	1.05164e-09	2.16787	2.35200e-09	-7.86713	-5.87081e-09	0.00000	10.0350	2.34876e+06	2.31283e+06	409271	770943	136424	0.176957	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_22.jpk-force	22	-0.00224636	8.79383e-05	-1.68592e-09		7.31710e-06	2.00000	1.24067e-09	1.84346	1.00266e-09	-18.7893	-3.81137e-09	0.00000	20.6327	8.06405e+06	7.54681e+06	2.84158e+06	2.51560e+06	947192	0.376527	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_23.jpk-force	23	-0.00224536	8.79383e-05	-1.69001e-09		7.33385e-06	2.00000	9.71751e-10	3.51775	2.95784e-09	-9.07679	-1.55197e-08	0.00000	12.5945	1.06342e+06	1.03783e+06	231879	345943	77292.9	0.223426	0.00000
Chromosome13_2Hz-data-2023.06.06-17.39.20.795_24.jpk-force	24	-0.00224436	8.79383e-05	-1.69362e-09		9.43860e-06	2.00000	1.07887e-09	2.26312	2.15897e-09	-9.12881	-2.11754e-06	0.00000	11.3919	218505	214200	43158.9	71400.1	14386.3	0.201489	0.00000
