Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome4_2Hz-data-2023.06.06-14.57.17.621_00.jpk-force	0	-7.21433e-05	-0.00202624	-1.68716e-09		8.57031e-06	2.00000	1.33616e-09	1.13343	3.35584e-10	-41.9200	-1.46813e-06	0.00000	43.0535	1.81560e+06	1.32669e+06	1.23948e+06	442230	413159	0.934262	0.00000
Chromosome4_2Hz-data-2023.06.06-14.57.17.621_01.jpk-force	1	-7.13433e-05	-0.00202624	-1.68764e-09		8.89867e-06	2.00000	1.36560e-09	0.624320	1.43845e-10	-76.6043	-1.79303e-06	0.00000	77.2287	4.21143e+06	930982	4.10724e+06	310327	1.36908e+06	4.41173	0.00000
Chromosome4_2Hz-data-2023.06.06-14.57.17.621_02.jpk-force	2	-7.05433e-05	-0.00202624	-1.68606e-09		8.64703e-06	2.00000	1.39308e-09	0.125145	1.76236e-10	-162.315	-1.53532e-06	0.00000	162.440	3.57867e+06	-3.41190e+06	1.07970e+06	-1.13730e+06	359901	-0.316452	0.00000
Chromosome4_2Hz-data-2023.06.06-14.57.17.621_03.jpk-force	3	-6.97433e-05	-0.00202624	-1.69820e-09		8.90950e-06	2.00000	1.35648e-09	0.670069	1.77824e-10	-55.8324	-1.79331e-06	0.00000	56.5025	3.38391e+06	1.86758e+06	2.82187e+06	622526	940624	1.51098	0.00000
Chromosome4_2Hz-data-2023.06.06-14.57.17.621_04.jpk-force	4	-6.89433e-05	-0.00202624	-1.70109e-09		8.98247e-06	2.00000	1.37326e-09	0.839281	1.79602e-10	-97.0952	-1.86572e-06	0.00000	97.9345	3.37801e+06	-466305	3.34567e+06	-155435	1.11522e+06	-7.17485	0.00000
Chromosome4_2Hz-data-2023.06.06-14.57.17.621_05.jpk-force	5	-6.89433e-05	-0.00202544	-1.69904e-09		8.25984e-06	2.00000	1.37971e-09	0.573029	1.49543e-10	-117.840	-1.14283e-06	0.00000	118.413	4.42778e+06	-2.10681e+06	3.89443e+06	-702270	1.29814e+06	-1.84849	0.00000
Chromosome4_2Hz-data-2023.06.06-14.57.17.621_06.jpk-force	6	-6.97433e-05	-0.00202544	-1.71759e-09		8.58729e-06	2.00000	1.31999e-09	1.51880	4.67294e-10	-37.8616	-1.47267e-06	0.00000	39.3804	1.28742e+06	995111	816822	331704	272274	0.820835	0.00000
Chromosome4_2Hz-data-2023.06.06-14.57.17.621_07.jpk-force	7	-7.05433e-05	-0.00202544	-1.72679e-09		8.59075e-06	2.00000	1.37887e-09	0.490883	1.33944e-10	-118.490	-1.48172e-06	0.00000	118.981	4.68706e+06	-2.27097e+06	4.10015e+06	-756989	1.36672e+06	-1.80546	0.00000
Chromosome4_2Hz-data-2023.06.06-14.57.17.621_08.jpk-force	8	-7.13433e-05	-0.00202544	-1.73499e-09		8.90762e-06	2.00000	1.36633e-09	0.776214	1.68859e-10	-80.4050	-1.80212e-06	0.00000	81.1812	3.58752e+06	550003	3.54510e+06	183334	1.18170e+06	6.44561	0.00000
Chromosome4_2Hz-data-2023.06.06-14.57.17.621_09.jpk-force	9	-7.21433e-05	-0.00202544	-1.73913e-09		8.59333e-06	2.00000	1.37462e-09	0.696367	1.56810e-10	-101.967	-1.48911e-06	0.00000	102.663	3.98798e+06	-874234	3.89098e+06	-291411	1.29699e+06	-4.45073	0.00000
Chromosome4_2Hz-data-2023.06.06-14.57.17.621_10.jpk-force	10	-7.21433e-05	-0.00202464	-1.74077e-09		8.92479e-06	2.00000	1.37128e-09	0.169388	6.17523e-11	-98.2300	-1.81931e-06	0.00000	98.3994	9.83555e+06	-1.43671e+06	9.73006e+06	-478902	3.24335e+06	-6.77247	0.00000
