Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome12_200Hz-data-2023.06.06-17.19.27.737_00.jpk-force	0	-0.00232813	9.69978e-05	-8.67100e-10		7.22060e-06	200.000	1.33910e-09	342.491	2.50256e-10	-156.573	-6.13712e-09	0.00000	139.064	2.74933e+07	-2.07696e+07	1.80140e+07	-6.92321e+06	6.00466e+06	-0.867324	0.00000
Chromosome12_200Hz-data-2023.06.06-17.19.27.737_01.jpk-force	1	-0.00232693	9.69978e-05	-1.05521e-09		7.43082e-06	200.000	9.78507e-10	350.589	2.77028e-09	-41.9478	-2.10922e-07	0.00000	32.5363	322273	271692	173329	90564.1	57776.4	0.637962	0.00000
Chromosome12_200Hz-data-2023.06.06-17.19.27.737_02.jpk-force	2	-0.00232573	9.69978e-05	-1.05429e-09		7.23196e-06	200.000	1.38999e-09	342.584	5.73310e-10	-179.563	-1.31046e-08	0.00000	162.146	8.53638e+06	-8.12528e+06	2.61716e+06	-2.70843e+06	872388	-0.322101	0.00000
Chromosome12_200Hz-data-2023.06.06-17.19.27.737_03.jpk-force	3	-0.00232453	9.69978e-05	-1.05675e-09		7.24163e-06	200.000	1.36020e-09	342.635	3.79005e-10	-169.371	-2.01742e-08	0.00000	152.005	1.01980e+07	-9.00476e+06	4.78682e+06	-3.00159e+06	1.59561e+06	-0.531588	0.00000
Chromosome12_200Hz-data-2023.06.06-17.19.27.737_04.jpk-force	4	-0.00232333	9.69978e-05	-1.05866e-09		7.35293e-06	200.000	1.38363e-09	342.453	5.25617e-10	179.860	-1.31303e-07	0.00000	162.594	2.99624e+06	-2.85903e+06	896301	-953011	298767	-0.313498	0.00000
Chromosome12_200Hz-data-2023.06.06-17.19.27.737_05.jpk-force	5	-0.00232333	9.81978e-05	-1.05491e-09		7.30004e-06	200.000	1.34583e-09	342.713	3.13735e-10	-156.332	-7.34890e-08	0.00000	139.045	6.45290e+06	-4.87336e+06	4.22969e+06	-1.62445e+06	1.40990e+06	-0.867919	0.00000
Chromosome12_200Hz-data-2023.06.06-17.19.27.737_06.jpk-force	6	-0.00232453	9.81978e-05	-1.05438e-09		7.24990e-06	200.000	1.34561e-09	342.791	3.00039e-10	-156.162	-2.35291e-08	0.00000	138.952	1.18079e+07	-8.90508e+06	7.75411e+06	-2.96836e+06	2.58470e+06	-0.870752	0.00000
Chromosome12_200Hz-data-2023.06.06-17.19.27.737_07.jpk-force	7	-0.00232573	9.81978e-05	-1.04906e-09		7.92605e-06	200.000	4.18834e-11	356.982	9.30485e-09	-18.8645	-4.07052e-07	0.00000	15.8470	3077.53	2960.56	840.380	986.854	280.127	0.283858	0.00000
Chromosome12_200Hz-data-2023.06.06-17.19.27.737_08.jpk-force	8	-0.00232693	9.81978e-05	-1.05342e-09		8.07636e-06	200.000	1.23094e-10	349.834	8.71450e-09	-19.0558	-2.50545e-07	0.00000	8.88953	11919.7	11776.5	1841.94	3925.49	613.981	0.156409	0.00000
Chromosome12_200Hz-data-2023.06.06-17.19.27.737_09.jpk-force	9	-0.00232813	9.81978e-05	-1.05233e-09		7.65198e-06	200.000	1.87518e-10	349.097	8.23837e-09	-19.7093	-2.60243e-07	0.00000	8.80612	18883.3	18660.7	2890.87	6220.24	963.624	0.154918	0.00000
