Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_00.jpk-force	0	3.65990e-06	-0.00113455	-3.39781e-09		2.87441e-06	20.0000	1.21339e-09	0.953749	1.24097e-09	-23.0512	-1.14379e-06	0.00000	24.0050	469154	428577	190859	142859	63619.7	0.445333	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_01.jpk-force	1	4.65990e-06	-0.00113455	-3.40780e-09		1.74380e-06	20.0000	1.23453e-09	359.887	1.03617e-09	-18.0463	-7.73342e-09	0.00000	17.9336	5.45507e+06	5.19003e+06	1.67969e+06	1.73001e+06	559898	0.323639	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_02.jpk-force	2	5.65990e-06	-0.00113455	-3.40534e-09		3.12440e-06	20.0000	1.27975e-09	359.011	6.79259e-10	-15.1445	-1.39126e-06	0.00000	14.1557	867265	840930	212096	280310	70698.7	0.252216	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_03.jpk-force	3	6.65990e-06	-0.00113455	-3.40959e-09		2.37896e-06	20.0000	1.27135e-09	0.0278723	7.93750e-10	-25.6657	-6.42191e-07	0.00000	25.6935	916704	826066	397444	275355	132481	0.481128	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_04.jpk-force	4	7.65990e-06	-0.00113455	-3.43000e-09		3.29147e-06	20.0000	1.09250e-09	1.72243	2.10519e-09	-15.9082	-1.54967e-06	0.00000	17.6306	234614	223594	71059.7	74531.4	23686.6	0.317807	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_05.jpk-force	5	7.65990e-06	-0.00113355	-3.41431e-09		3.48446e-06	20.0000	1.22545e-09	1.29789	1.18345e-09	-27.1476	-1.73621e-06	0.00000	28.4455	461030	405370	219599	135123	73199.7	0.541725	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_06.jpk-force	6	6.65990e-06	-0.00113355	-3.40940e-09		3.26341e-06	20.0000	1.26775e-09	0.234997	8.31756e-10	-26.8671	-1.52018e-06	0.00000	27.1021	691109	615222	314853	205074	104951	0.511771	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_07.jpk-force	7	5.65990e-06	-0.00113355	-3.40841e-09		3.21189e-06	20.0000	1.32409e-10	13.9819	9.07561e-09	-3.61006	-1.40050e-06	0.00000	17.5919	6707.78	6394.08	2027.33	2131.36	675.777	0.317063	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_08.jpk-force	8	4.65990e-06	-0.00113355	-3.41156e-09		3.56611e-06	20.0000	1.32182e-10	13.8896	9.07669e-09	-3.60161	-1.68447e-06	0.00000	17.4912	6507.82	6206.92	1955.98	2068.97	651.994	0.315129	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_09.jpk-force	9	3.65990e-06	-0.00113355	-3.42640e-09		3.48894e-06	20.0000	1.27379e-09	359.572	7.47857e-10	-21.0662	-1.74779e-06	0.00000	20.6384	757753	709123	267084	236374	89028.0	0.376640	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_10.jpk-force	10	3.65990e-06	-0.00113255	-3.29871e-09		3.90498e-06	20.0000	6.00595e-11	16.9931	9.58754e-09	-2.78187	-2.00770e-06	0.00000	19.7749	2749.70	2587.55	930.296	862.516	310.099	0.359528	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_11.jpk-force	11	4.65990e-06	-0.00113255	-3.44939e-09		3.56693e-06	20.0000	1.05408e-10	13.4834	9.26158e-09	-3.17696	-1.19579e-06	0.00000	16.6603	5404.59	5177.72	1549.48	1725.91	516.494	0.299260	0.00000
Chromosome19_20Hz-data-2023.06.07-11.32.59.141_12.jpk-force	12	5.65990e-06	-0.00113255	-3.43415e-09		4.16273e-06	20.0000	1.59127e-10	14.5262	8.89372e-09	-4.03573	-1.86252e-06	0.00000	18.5619	7905.90	7494.64	2516.68	2498.21	838.895	0.335798	0.00000
