Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope	Contact Point Offset [m]	Oscillation Frequency [Hz]	Force Amplitude [N]	Force Phase [deg]	Indentation Amplitude [m]	Indentation Phase [deg]	Indentation Mean [m]	Phase Offset [deg]	Phase Delta [deg]	Youngs Modulus [Pa]	Storage Modulus E' [Pa]	Loss Modulus E'' [Pa]	Shear Storage G' [Pa]	Shear Loss G'' [Pa]	Loss Tan	Drag Correction [Pa]
Chromosome8_20Hz-data-2023.06.06-15.35.40.382_00.jpk-force	0	0.000237067	-0.00182896	-3.86337e-09		8.66016e-06	20.0000	1.36121e-09	358.561	9.49211e-11	-47.4428	-1.77202e-06	0.00000	46.0041	6.36984e+06	4.42454e+06	4.58240e+06	1.47485e+06	1.52747e+06	1.03568	0.00000
Chromosome8_20Hz-data-2023.06.06-15.35.40.382_01.jpk-force	1	0.000237867	-0.00182896	-3.86393e-09		8.66536e-06	20.0000	1.22988e-09	0.873752	1.11772e-09	-24.0633	-1.77357e-06	0.00000	24.9370	488713	443151	206052	147717	68684.0	0.464970	0.00000
Chromosome8_20Hz-data-2023.06.06-15.35.40.382_02.jpk-force	2	0.000238667	-0.00182896	-3.86999e-09		8.65416e-06	20.0000	6.25318e-11	17.3905	9.57146e-09	-2.72671	-1.47443e-06	0.00000	20.1172	2976.98	2795.35	1023.91	931.784	341.302	0.366289	0.00000
Chromosome8_20Hz-data-2023.06.06-15.35.40.382_03.jpk-force	3	0.000239467	-0.00182896	-3.86955e-09		7.73592e-06	20.0000	6.37454e-10	14.4299	5.68598e-09	-15.0717	-8.34320e-07	0.00000	29.5016	58728.7	51114.1	28920.8	17038.0	9640.26	0.565809	0.00000
Chromosome8_20Hz-data-2023.06.06-15.35.40.382_04.jpk-force	4	0.000240267	-0.00182896	-3.87072e-09		8.69986e-06	20.0000	1.32824e-09	359.323	3.65464e-10	-34.2375	-1.79976e-06	0.00000	33.5607	1.61160e+06	1.34294e+06	890924	447648	296975	0.663411	0.00000
Chromosome8_20Hz-data-2023.06.06-15.35.40.382_05.jpk-force	5	0.000240267	-0.00182816	-3.87199e-09		8.64474e-06	20.0000	1.34331e-09	359.216	2.66487e-10	-43.9080	-1.74558e-06	0.00000	43.1240	2.24290e+06	1.63704e+06	1.53320e+06	545679	511066	0.936569	0.00000
Chromosome8_20Hz-data-2023.06.06-15.35.40.382_06.jpk-force	6	0.000239467	-0.00182816	-3.87260e-09		8.68491e-06	20.0000	6.12209e-11	21.1802	9.59159e-09	-2.87738	-1.68905e-06	0.00000	24.0576	2851.35	2603.67	1162.37	867.891	387.456	0.446433	0.00000
Chromosome8_20Hz-data-2023.06.06-15.35.40.382_07.jpk-force	7	0.000238667	-0.00182816	-3.88315e-09		8.99757e-06	20.0000	4.97128e-11	20.3975	9.66664e-09	-2.63132	-1.58914e-06	0.00000	23.0289	2316.34	2131.75	906.142	710.583	302.047	0.425069	0.00000
Chromosome8_20Hz-data-2023.06.06-15.35.40.382_08.jpk-force	8	0.000237867	-0.00182816	-3.88941e-09		9.32983e-06	20.0000	4.33572e-11	20.4149	9.70931e-09	-2.52163	-1.93057e-06	0.00000	22.9365	1966.56	1811.08	766.392	603.694	255.464	0.423168	0.00000
Chromosome8_20Hz-data-2023.06.06-15.35.40.382_09.jpk-force	9	0.000237067	-0.00182816	-3.87226e-09		8.95125e-06	20.0000	1.26137e-09	359.123	8.10380e-10	-12.7433	-2.06252e-06	0.00000	11.8665	681839	667268	140208	222423	46735.9	0.210122	0.00000
Chromosome8_20Hz-data-2023.06.06-15.35.40.382_10.jpk-force	10	0.000237067	-0.00182736	-3.89105e-09		8.69364e-06	20.0000	1.30922e-09	358.861	4.60285e-10	-16.2849	-1.80704e-06	0.00000	15.1454	1.26073e+06	1.21694e+06	329392	405648	109797	0.270672	0.00000
Chromosome8_20Hz-data-2023.06.06-15.35.40.382_11.jpk-force	11	0.000237867	-0.00182736	-3.89604e-09		8.69114e-06	20.0000	7.23740e-11	19.9261	9.51274e-09	-3.00327	-1.48564e-06	0.00000	22.9293	3462.47	3188.89	1348.96	1062.96	449.654	0.423020	0.00000
